fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
393     0.036355905     0.023734888     331.777     38.851    241.688     149.661    0.020000
394     0.036393832     0.031354062     329.243     38.272    243.775     149.272    0.000000
395     0.043924745     0.024723230     331.348     39.443    246.247     149.326    0.020000
396     0.035607409     0.024819981     329.917     37.880    240.958     149.462    0.010000
397     0.036115576     0.023974838     328.449     37.451    238.172     149.710    0.000000
398     0.042836692     0.023058092     331.654     38.800    238.721     149.702    0.010000
399     0.066023611     0.029935829     333.208     37.399    246.793     149.247    0.020000
400     0.037250876     0.024422133     330.236     38.191    244.970     149.810    0.000000
401     0.043379560     0.025290227     333.372     38.836    248.075     149.567    0.010000
402     0.035914801     0.029452952     338.745     40.437    248.775     149.997    0.020000
403     0.039575975     0.022329833     334.568     39.481    248.595     149.001    0.000000
404     0.044561606     0.022060914     333.578     38.822    243.356     149.909    0.010000
405     0.042770710     0.022889731     336.096     37.451    243.455     148.874    0.010000
406     0.033642732     0.023962881     337.002     37.686    243.376     149.042    0.010000
407     0.037703294     0.032149035     333.945     34.826    245.214     149.263    0.010000
408     0.030043311     0.023606503     336.950     37.999    241.193     148.705    0.010000
409     0.033319857     0.029414805     337.739     37.089    241.700     149.379    0.010000
410     0.051295102     0.021283278     339.865     40.465    232.116     147.257    0.010000
411     0.024727412     0.035035152     336.153     38.693    248.042     149.728    0.000000
412     0.044674225     0.022740701     342.510     41.292    242.072     149.836    0.020000
413     0.038471505     0.032381218     342.387     40.709    228.843     146.869    0.000000
414     0.028944846     0.027140504     337.905     37.806    243.243     149.837    0.020000
415     0.053049177     0.022832736     340.294     40.830    242.065     149.000    0.000000
416     0.033533800     0.032608226     342.217     38.476    236.317     149.419    0.020000
417     0.039473854     0.022181978     339.609     36.619    234.119     149.087    0.000000
418     0.027590729     0.026190199     340.676     35.716    239.872     149.694    0.010000
419     0.040090352     0.022153202     342.847     39.849    236.575     148.514    0.020000
420     0.036831416     0.030481474     337.916     38.669    238.892     149.218    0.010000
421     0.031021880     0.025049599     339.002     38.793    234.261     148.998    0.010000
422     0.030530095     0.028098280     337.442     35.276    229.417     148.513    0.010000
423     0.040661879     0.022488242     338.175     36.031    243.378     149.351    0.000000
424     0.035662118     0.023803977     342.979     40.224    241.620     149.825    0.020000
425     0.048909243     0.026121756     339.358     39.100    235.996     149.127    0.000000
426     0.031545006     0.023777450     339.487     39.610    234.472     149.717    0.010000
427     0.049232095     0.026727371     342.013     41.566    236.380     148.505    0.010000
428     0.034490097     0.030773235     339.593     39.447    225.280     147.220    0.010000
429     0.021588312     0.019862790     339.235     39.211    232.048     149.110    0.010000
430     0.063508362     0.024315648     341.244     35.904    218.632     145.535    0.010000
431     0.017732935     0.020394711     338.604     35.139    224.563     148.118    0.010000
432     0.032156423     0.023244327     341.695     36.513    241.468     149.390    0.010000
433     0.035951748     0.028470960     336.530     39.491    233.667     149.025    0.010000
434     0.033983588     0.027913619     341.595     39.371    239.195     149.994    0.000000
435     0.056936253     0.026475428     343.245     38.562    222.740     147.372    0.020000
436     0.025005812     0.027188722     340.289     39.980    225.704     147.051    0.010000
437     0.024900664     0.027191460     337.184     40.306    228.330     148.580    0.010000
438     0.037697770     0.024074163     334.887     40.236    232.365     148.313    0.010000
439     0.031749655     0.025671054     337.875     41.558    229.161     149.970    0.010000
440     0.034917034     0.025933139     339.616     37.686    232.638     149.416    0.000000
441     0.042275015     0.024259027     340.319     42.766    228.427     148.453    0.020000
442     0.035049841     0.039556760     337.441     41.820    236.231     149.742    0.010000
443     0.046385482     0.025497068     342.135     43.814    232.377     149.839    0.000000
444     0.034607247     0.029888904     339.577     41.157    233.902     149.979    0.010000
445     0.034131087     0.020552751     331.768     39.957    222.835     148.640    0.010000
446     0.030531021     0.024080932     343.868     44.285    230.851     149.568    0.010000
447     0.031151325     0.033713732     340.225     41.975    224.869     149.096    0.020000
448     0.035600338     0.020740973     340.253     39.473    221.178     149.299    0.000000
449     0.036352649     0.024122104     340.194     42.731    223.711     149.032    0.010000
450     0.034548923     0.032420248     334.031     42.253    225.593     148.981    0.010000
451     0.041152462     0.027150970     341.643     45.042    219.943     147.630    0.010000
452     0.030235456     0.035200201     333.606     42.700    219.642     149.243    0.010000
453     0.038576704     0.022118198     343.581     47.193    221.044     148.707    0.010000
454     0.027587667     0.042825591     343.482     46.504    216.302     148.115    0.010000
455     0.030657995     0.021724556     340.888     41.379    223.306     149.781    0.010000
456     0.042095248     0.021078244     340.899     41.795    215.062     148.075    0.010000
457     0.027141815     0.023255210     341.616     42.093    239.693     148.813    0.010000
458     0.034199987     0.022181094     342.071     47.696    225.323     147.059    0.010000
459     0.029320652     0.048668828     343.284     42.742    213.709     147.888    0.000000
460     0.034426764     0.024623889     343.048     44.116    238.110     148.820    0.020000
461     0.034143772     0.024818106     343.399     44.530    224.007     147.054    0.010000
462     0.025058078     0.023575570     343.658     43.931    220.124     149.037    0.000000
463     0.039395619     0.024003087     342.222     44.030    215.878     148.997    0.020000
464     0.041817505     0.021669701     339.643     43.165    239.857     149.638    0.000000
465     0.041025825     0.025890792     341.103     49.608    230.845     148.003    0.020000
466     0.023880806     0.040717725     341.186     49.877    236.834     148.682    0.010000
467     0.029832246     0.032751478     342.230     45.928    231.447     149.086    0.010000
468     0.037005894     0.018762266     341.760     50.130    232.172     148.608    0.000000
469     0.027140578     0.039446831     339.344     44.739    238.242     148.673    0.020000
470     0.036727693     0.020602692     342.459     46.905    226.679     149.916    0.010000
471     0.049556158     0.025076350     337.215     41.605    231.045     149.705    0.010000
472     0.045910429     0.018522529     343.903     45.539    222.224     148.857    0.000000
473     0.034958072     0.037182257     340.917     43.041    231.928     147.312    0.020000
474     0.030045193     0.022335296     342.562     44.674    214.244     148.456    0.010000
475     0.023714656     0.024435844     339.424     42.920    216.944     149.011    0.010000
476     0.031476930     0.021508340     342.835     46.871    234.933     149.391    0.000000
477     0.039852567     0.037293870     341.002     43.810    229.567     147.555    0.010000
478     0.028129688     0.024928866     342.337     48.222    235.084     148.198    0.020000
479     0.028537523     0.037203342     338.876     44.608    230.051     149.592    0.000000
480     0.038252641     0.023570392     343.468     44.659    224.346     148.959    0.010000
481     0.039167978     0.024847031     342.030     43.638    227.101     147.852    0.020000
482     0.024524549     0.024765685     339.043     48.535    233.040     149.861    0.000000
483     0.030975226     0.038669694     337.835     46.150    226.939     149.189    0.020000
484     0.041030318     0.024444120     340.985     43.384    215.204     148.934    0.010000
485     0.034049086     0.024688115     340.568     45.596    218.518     149.243    0.000000
486     0.034686603     0.030616434     339.465     48.844    228.132     149.794    0.010000
487     0.046658833     0.037491411     339.226     47.202    214.652     149.873    0.010000
488     0.036703777     0.024905432     341.506     45.120    213.733     148.802    0.010000
489     0.032798424     0.024690585     337.836     46.831    215.607     148.939    0.010000
490     0.034426052     0.022423781     339.260     48.107    222.950     149.403    0.010000
491     0.029905502     0.029179463     339.751     45.728    220.449     149.484    0.010000
492     0.030288117     0.019553944     337.653     48.662    221.193     148.952    0.010000
493     0.034401216     0.031552542     336.112     48.038    217.837     149.747    0.010000
494     0.033841394     0.021863420     336.482     48.754    213.361     149.695    0.010000
495     0.031961162     0.027446801     338.681     44.112    221.557     149.572    0.010000
496     0.036146745     0.018870682     341.238     45.740    224.472     149.651    0.000000
497     0.035562627     0.028134104     333.313     47.024    217.388     149.825    0.020000
498     0.042073838     0.022958703     335.997     45.216    217.403     148.743    0.010000
499     0.032879591     0.018562112     338.357     49.437    220.777     149.761    0.010000
500     0.035342503     0.035066560     333.356     47.470    216.673     149.942    0.010000
501     0.043359447     0.024979407     339.203     44.838    217.490     149.445    0.010000
502     0.034962002     0.023280801     326.985     40.983    213.625     148.990    0.010000
503     0.029425165     0.020937676     330.865     41.402    221.910     149.492    0.010000
504     0.044951890     0.026811760     331.705     42.250    217.127     149.975    0.010000
505     0.052138049     0.027623853     332.922     47.733    219.946     148.841    0.010000
506     0.026401479     0.032032911     336.316     50.533    220.333     149.621    0.010000
507     0.040771071     0.029030690     343.809     47.986    216.760     148.290    0.010000
508     0.035254292     0.026701925     335.717     43.949    214.618     147.380    0.010000
509     0.026221115     0.022234153     332.211     47.470    216.681     147.725    0.010000
510     0.029930903     0.034348212     338.758     45.209    215.158     146.654    0.010000
511     0.024552628     0.023420332     330.150     41.847    219.656     149.951    0.010000
512     0.040631484     0.020102905     337.833     44.683    218.777     149.016    0.000000
513     0.044015218     0.025771428     338.112     44.705    217.082     148.921    0.020000
514     0.032633450     0.025580179     338.279     44.683    213.594     147.340    0.010000
515     0.023824377     0.023202432     337.823     44.720    216.252     149.140    0.010000
516     0.031992670     0.022903033     331.676     47.058    215.403     149.138    0.000000
517     0.034840163     0.025252752     330.850     45.924    217.681     149.582    0.010000
518     0.042652588     0.020733913     338.293     48.483    214.031     149.226    0.020000
519     0.036460795     0.025845664     338.030     47.028    214.846     149.979    0.000000
520     0.046331763     0.023874147     340.507     44.034    214.154     149.708    0.010000
521     0.043311208     0.025017994     336.420     43.437    216.424     149.661    0.020000
522     0.035835922     0.026033508     340.853     42.385    220.942     149.162    0.000000
523     0.033179738     0.019269690     336.818     40.769    220.769     149.355    0.010000
524     0.037795182     0.022770977     339.714     45.671    222.722     148.699    0.010000
525     0.030373063     0.051240072     336.581     43.551    216.715     147.527    0.010000
526     0.029208856     0.021458995     341.004     44.559    214.601     149.361    0.010000
527     0.047798928     0.022931777     343.249     39.933    220.601     149.998    0.010000
528     0.045056332     0.024686180     341.409     41.605    214.871     148.460    0.010000
529     0.026924705     0.022928368     343.265     38.722    218.339     149.820    0.010000
530     0.047580782     0.020374859     343.078     37.100    222.074     148.820    0.010000
531     0.034238331     0.020746987     340.864     38.227    220.307     149.941    0.010000
532     0.049734514     0.028563496     340.573     35.409    213.905     149.447    0.010000
533     0.029737690     0.024581350     340.997     36.339    219.977     149.665    0.010000
534     0.044707336     0.025659863     343.566     38.777    223.694     149.062    0.010000
535     0.039253455     0.026402485     343.451     33.306    226.317     149.422    0.010000
536     0.051677074     0.022213317     340.839     32.913    227.991     149.361    0.010000
537     0.039247893     0.024427941     342.564     33.303    224.081     149.447    0.000000
538     0.030743869     0.029177515     342.467     32.193    235.185     149.846    0.020000
539     0.047295060     0.035843946     216.250     147.423    334.115     30.772    0.000000
540     0.033958934     0.040174324     342.688     31.364    238.653     147.407    0.010000
541     0.033787601     0.030382959     232.514     145.826    339.054     32.406    0.020000
542     0.025097212     0.024777532     240.974     148.220    339.237     32.852    0.000000
543     0.032825183     0.032941807     237.733     149.318    335.963     30.153    0.020000
544     0.033432309     0.033873703     235.834     149.574    343.420     30.182    0.010000
545     0.037408091     0.041164290     232.304     149.203    340.013     31.276    0.010000
546     0.039961435     0.040018152     239.650     149.396    341.294     31.713    0.010000
547     0.030847253     0.033198103     246.325     149.921    336.558     30.750    0.000000
548     0.036615562     0.031906772     235.960     149.842    335.157     30.016    0.010000
549     0.031293560     0.036542155     232.485     149.181    337.382     30.795    0.020000
550     0.036555454     0.031439956     234.161     149.330    343.479     31.670    0.010000
551     0.037443977     0.028796136     241.551     149.204    342.964     30.192    0.010000
552     0.034585774     0.038570020     237.784     148.813    343.909     31.501    0.000000
553     0.030664217     0.039567351     241.310     149.907    292.938     32.004    0.010000
554     0.042587694     0.029561749     238.864     149.066    343.484     30.414    0.010000
555     0.026966551     0.032833878     242.381     149.443    340.066     30.147    0.010000
556     0.037194274     0.050547007     243.898     149.564    310.848     33.687    0.020000
557     0.043547392     0.032539893     240.538     149.036    310.730     39.694    0.000000
558     0.035500426     0.051996600     249.594     149.968    293.599     37.702    0.010000
559     0.053272519     0.019412300     236.436     147.654    324.940     36.441    0.010000
560     0.028288564     0.022822743     245.536     149.119    343.488     31.073    0.010000
561     0.033320956     0.036299273     247.715     148.907    292.452     36.389    0.010000
562     0.035150152     0.031704850     244.263     149.063    339.621     30.544    0.010000
563     0.039431985     0.034632932     243.820     147.433    325.771     36.255    0.010000
564     0.032334290     0.034268219     232.818     145.843    340.424     33.229    0.010000
565     0.022544935     0.029565761     252.134     148.946    342.338     36.603    0.010000
566     0.036344808     0.027250173     252.379     149.544    297.133     31.795    0.010000
567     0.049922921     0.028060453     251.363     149.601    339.714     36.096    0.010000
568     0.041234531     0.027419750     242.743     146.588    338.619     30.827    0.010000
569     0.020889480     0.035607688     260.594     148.594    327.075     30.943    0.010000
570     0.030671181     0.042950686     262.422     149.778    335.300     35.097    0.010000
571     0.038118251     0.025946319     259.426     149.097    343.275     32.732    0.010000
572     0.039937489     0.028870057     249.002     145.967    339.453     30.706    0.000000
573     0.020782977     0.040291760     256.459     148.400    292.997     37.072    0.020000
574     0.033275638     0.037905812     268.601     149.500    343.482     33.200    0.010000
575     0.037937231     0.026218472     257.875     149.869    327.497     32.891    0.000000
576     0.042637836     0.025499701     243.293     143.874    321.983     35.733    0.020000
577     0.022393582     0.028080449     265.527     149.641    327.287     39.708    0.000000
578     0.058417384     0.035333022     268.701     149.430    322.169     39.627    0.020000
579     0.028036844     0.028336445     267.030     149.213    321.017     40.823    0.010000
580     0.033128116     0.026161410     267.669     149.344    320.187     41.378    0.010000
581     0.030234335     0.025467372     266.292     149.235    319.439     44.428    0.000000
582     0.029433986     0.029575016     252.381     148.484    323.255     48.769    0.010000
583     0.034406483     0.034235246     252.812     146.939    317.679     41.047    0.020000
584     0.023118034     0.021973988     246.624     144.973    318.119     45.380    0.010000
585     0.021367395     0.028362367     261.680     149.332    317.461     42.031    0.010000
586     0.045329664     0.026135672     263.964     149.919    316.992     43.321    0.000000
587     0.035822179     0.024517473     270.497     149.874    319.330     42.644    0.010000
588     0.035174746     0.024121314     267.252     148.871    319.573     43.809    0.010000
589     0.043583304     0.030199796     264.351     147.461    320.054     43.814    0.020000
590     0.023410134     0.022684809     263.562     148.761    318.691     47.893    0.000000
591     0.029178442     0.036012292     265.463     149.402    316.774     45.683    0.010000
592     0.043584324     0.022110596     264.521     149.037    312.397     46.357    0.010000
593     0.034310129     0.025887873     265.738     148.577    310.921     46.192    0.020000
594     0.029447261     0.032473169     267.543     148.122    313.617     43.845    0.000000
595     0.031203970     0.021261787     279.083     149.221    310.408     40.001    0.020000
596     0.043040480     0.022760369     275.160     149.053    308.870     36.534    0.000000
597     0.037231777     0.019146429     270.524     148.291    303.372     37.988    0.010000
598     0.032911189     0.029313685     280.945     149.918    305.189     39.503    0.020000
599     0.051746815     0.026708717     278.291     148.176    304.203     38.598    0.010000
600     0.031741031     0.022550488     271.042     147.721    304.816     40.548    0.000000
601     0.029679315     0.030024270     272.700     148.140    300.044     36.371    0.020000
602     0.026670670     0.019568993     279.984     148.807    290.812     33.497    0.010000
603     0.031807553     0.028896119     285.312     149.567    288.519     32.597    0.010000
604     0.033068944     0.030561589     273.997     147.298    291.579     36.138    0.010000
605     0.023727460     0.037473373     281.280     147.681    289.676     31.819    0.010000
606     0.026050959     0.024449462     285.508     148.154    289.200     32.011    0.010000
607     0.040731505     0.032430016     279.905     148.760    291.952     35.984    0.010000
608     0.041764881     0.025243819     276.519     147.740    288.430     33.989    0.010000
609     0.028876398     0.025483953     275.704     145.887    290.605     32.716    0.010000
610     0.024563741     0.023534160     278.030     146.599    288.591     35.503    0.010000
611     0.028242121     0.028031811     286.722     147.812    289.858     35.361    0.010000
612     0.030870302     0.028559240     277.913     146.257    288.048     34.922    0.000000
613     0.022691829     0.022523124     282.524     145.853    289.914     34.165    0.010000
614     0.030638529     0.025223009     284.478     147.206    291.606     35.642    0.010000
615     0.028997054     0.025754128     282.193     145.542    288.030     32.540    0.010000
616     0.023402171     0.030136473     285.948     147.244    288.800     34.668    0.010000
617     0.037578825     0.029047649     273.755     144.563    290.105     34.084    0.010000
618     0.021105461     0.034090348     284.619     146.085    289.228     31.464    0.020000
619     0.029932909     0.035145063     279.553     146.179    292.202     33.864    0.000000
620     0.022592718     0.026378827     281.061     146.997    289.028     32.471    0.020000
621     0.026919167     0.028824087     278.952     145.818    288.319     34.082    0.000000
622     0.024903622     0.026343970     279.147     142.226    298.972     33.467    0.020000
623     0.020474060     0.026278416     284.897     145.583    293.968     32.973    0.010000
624     0.027448762     0.027944146     277.721     143.966    319.038     40.132    0.010000
625     0.018318288     0.042396713     280.836     145.817    290.130     33.053    0.000000
626     0.022758676     0.023579005     283.193     144.164    294.050     33.105    0.010000
627     0.023216976     0.027008120     282.083     144.202    289.767     31.794    0.020000
628     0.021043131     0.029595442     286.265     145.693    289.220     32.576    0.000000
629     0.023623051     0.035798378     287.422     147.258    291.509     34.440    0.020000
630     0.027274169     0.029540164     277.972     145.735    300.711     37.488    0.010000
631     0.027285600     0.030517930     284.942     145.790    318.118     39.915    0.010000
632     0.022197528     0.026813811     280.847     145.091    309.333     37.443    0.000000
633     0.023941947     0.020053677     283.038     142.540    326.924     34.177    0.020000
634     0.021990757     0.019685086     276.544     142.428    291.708     30.937    0.010000
635     0.020266907     0.033436321     281.542     142.294    297.336     30.091    0.010000
636     0.022362778     0.043082811     277.634     142.161    290.974     31.148    0.010000
637     0.023683352     0.030608153     278.305     142.766    291.704     30.759    0.000000
638     0.031101920     0.032823682     278.782     142.667    289.044     30.318    0.010000
639     0.028548917     0.047456019     277.780     142.849    288.866     30.710    0.010000
640     0.026255939     0.032575920     278.811     143.898    293.246     33.023    0.010000
641     0.025546346     0.028689682     279.106     142.981    314.341     31.853    0.010000
642     0.022427980     0.028644968     277.018     143.910    288.751     31.894    0.010000
643     0.022486977     0.026926110     283.834     144.594    296.314     32.219    0.010000
644     0.024574302     0.031485263     275.622     140.755    293.007     30.734    0.010000
645     0.018603938     0.039947182     275.227     143.668    335.980     30.241    0.020000
646     0.039908819     0.037389159     274.048     140.700    291.988     30.728    0.000000
647     0.021757031     0.032440625     275.662     144.070    291.063     30.021    0.010000
648     0.032116510     0.038447328     272.245     140.494    302.108     31.367    0.010000
649     0.023963984     0.032158114     267.863     140.993    340.812     36.421    0.010000
650     0.022449905     0.034279685     269.625     140.237    334.056     40.712    0.010000
651     0.027767114     0.042143878     270.534     143.635    336.444     40.298    0.020000
652     0.037914518     0.028653177     264.613     141.108    334.305     42.870    0.010000
653     0.026565721     0.028204132     267.812     143.762    334.915     40.050    0.010000
654     0.022501465     0.022770377     272.646     143.295    330.040     39.282    0.010000
655     0.023118461     0.023631610     266.669     143.112    337.728     40.756    0.000000
656     0.022449192     0.027832109     267.654     144.580    330.058     44.241    0.020000
657     0.026730319     0.030795712     261.781     140.779    332.368     40.196    0.000000
658     0.017963532     0.019071955     260.886     141.407    327.346     36.133    0.010000
659     0.026639784     0.025441060     257.684     143.679    325.177     33.343    0.020000
660     0.026804278     0.022866882     255.665     140.426    323.619     31.685    0.000000
661     0.023397241     0.037179574     255.950     142.341    317.286     31.272    0.010000
662     0.026455315     0.027463226     259.217     145.044    316.778     35.129    0.010000
663     0.027686188     0.029361323     258.503     145.269    329.431     32.795    0.020000
664     0.021617427     0.025615185     258.588     145.765    313.559     31.767    0.000000
665     0.023891518     0.032955959     259.006     144.744    314.437     30.187    0.020000
666     0.021050449     0.063359246     261.591     146.948    314.359     37.597    0.000000
667     0.030147301     0.041510075     258.362     146.100    291.698     40.796    0.010000
668     0.025665054     0.034725327     249.417     145.335    289.477     40.253    0.010000
669     0.021950213     0.024684412     249.153     143.753    340.385     40.629    0.010000
670     0.022038558     0.024076208     242.226     143.487    342.546     37.794    0.010000
671     0.022008168     0.023785437     237.037     141.501    343.226     35.192    0.010000
672     0.019013530     0.021901401     237.427     143.718    342.005     32.756    0.010000
673     0.033616304     0.029545628     237.406     145.473    342.616     30.677    0.010000
674     0.027674450     0.035174713     233.742     145.522    340.901     30.726    0.010000
675     0.023321813     0.047916163     241.159     146.906    340.356     32.390    0.000000
676     0.029478077     0.027357645     235.860     146.463    343.383     31.050    0.010000
677     0.025253924     0.029403519     229.438     146.054    337.951     30.756    0.010000
678     0.023984499     0.029089658     225.252     145.027    335.233     30.101    0.010000
679     0.021834746     0.044340640     223.207     145.467    332.280     30.915    0.010000
680     0.025025601     0.034473702     222.164     147.144    332.862     31.525    0.010000
681     0.031702112     0.029021382     226.190     148.614    325.077     31.953    0.010000
682     0.038520925     0.039932530     222.044     148.923    319.510     30.078    0.010000
683     0.032832932     0.048065029     218.767     148.161    311.676     31.127    0.010000
684     0.026654081     0.033753149     214.602     149.239    311.482     31.168    0.010000
685     0.043159809     0.036304381     306.807     31.311    213.692     148.472    0.010000
686     0.030506700     0.035109885     306.070     31.473    213.470     146.828    0.010000
687     0.023540253     0.037262093     296.067     31.068    215.264     144.514    0.010000
688     0.020630293     0.034691542     293.269     31.880    286.277     147.606    0.010000
689     0.034312911     0.029607091     297.828     34.999    264.939     149.773    0.000000
690     0.040439509     0.025088793     295.324     33.999    258.505     148.963    0.020000
691     0.036508687     0.026890492     291.268     36.173    257.812     147.640    0.000000
692     0.025473325     0.024714673     292.074     37.971    258.389     146.055    0.020000
693     0.023313921     0.039339051     291.233     32.977    255.083     144.431    0.010000
694     0.023606906     0.028750483     289.666     33.713    244.515     137.737    0.010000
695     0.024666039     0.023808416     294.198     36.723    249.128     140.314    0.010000
696     0.024444269     0.026351469     288.083     34.740    246.529     139.004    0.010000
697     0.024794828     0.019963896     288.560     36.858    241.884     141.120    0.010000
698     0.022273472     0.026796088     290.745     38.534    221.876     137.167    0.000000
699     0.020264938     0.026173150     293.716     42.840    221.544     140.950    0.020000
700     0.030169463     0.031283401     343.441     41.392    273.095     138.710    0.010000
701     0.017917838     0.021937726     341.608     39.865    272.154     137.888    0.010000
702     0.021449843     0.024175743     343.160     42.888    267.769     138.530    0.000000
703     0.023799511     0.032830842     332.057     40.098    271.283     143.068    0.010000
704     0.032581493     0.028658278     319.135     44.408    264.248     144.254    0.020000
705     0.030245958     0.030968087     325.331     39.321    260.484     139.139    0.010000
706     0.019520266     0.020837143     334.135     43.825    256.671     138.533    0.000000
707     0.020660691     0.039234158     317.772     39.841    238.532     135.446    0.020000
708     0.021191757     0.019999448     309.255     37.126    250.687     138.281    0.010000
709     0.027708149     0.018462900     306.011     37.688    247.139     137.835    0.000000
710     0.022493297     0.021954147     310.337     39.161    242.630     137.264    0.010000
711     0.025180342     0.026348170     304.828     40.132    227.605     135.360    0.010000
712     0.023937263     0.026561625     296.975     38.559    223.873     134.490    0.010000
713     0.020561617     0.026945621     299.268     40.557    220.979     134.401    0.010000
714     0.022931075     0.030754063     293.729     40.098    221.250     136.505    0.010000
715     0.023471110     0.024029769     289.298     39.790    222.010     137.978    0.010000
716     0.024192790     0.022574924     289.900     41.230    238.099     143.009    0.010000
717     0.038384218     0.031604085     291.816     43.972    216.197     139.186    0.020000
718     0.020291399     0.023101024     291.619     45.668    226.361     143.859    0.000000
719     0.030569926     0.023120496     302.101     49.913    221.584     142.174    0.020000
720     0.018527595     0.037636846     288.073     48.156    218.336     143.804    0.000000
721     0.022461195     0.022411738     288.647     49.672    213.565     147.494    0.010000
722     0.040030211     0.023526333     288.329     45.389    226.413     144.710    0.010000
723     0.019002061     0.023211846     294.117     50.114    252.021     149.923    0.010000
724     0.052227173     0.039514784     291.832     48.875    223.519     144.340    0.010000
725     0.019019363     0.027564298     298.183     52.190    218.244     145.452    0.010000
726     0.024784762     0.031529065     330.641     53.787    231.467     140.904    0.010000
727     0.020033227     0.026058853     335.594     53.120    225.571     137.534    0.010000
728     0.019610375     0.021861773     333.842     51.510    216.823     136.608    0.000000
729     0.016196173     0.018490408     338.705     51.602    227.059     134.704    0.010000
730     0.021566316     0.027517116     334.800     43.452    233.738     131.699    0.020000
731     0.022649456     0.019556373     343.557     46.537    230.749     136.671    0.000000
732     0.040712658     0.034530997     340.116     42.507    231.598     130.286    0.020000
733     0.020892214     0.022670705     304.337     37.277    232.019     132.205    0.010000
734     0.023810519     0.022792762     300.622     34.883    233.827     130.977    0.000000
735     0.020576699     0.020035997     293.560     32.472    239.226     132.228    0.010000
736     0.022881802     0.024432519     292.118     33.428    216.072     130.464    0.010000
737     0.019788127     0.029685488     288.720     32.805    220.744     131.379    0.010000
738     0.021514732     0.030306857     292.714     33.283    222.021     132.003    0.010000
739     0.025966629     0.025061248     289.894     32.823    213.446     136.802    0.010000
740     0.032132454     0.026491188     288.464     33.036    213.435     130.810    0.020000
741     0.025108200     0.024823368     291.665     32.409    214.558     129.198    0.000000
742     0.021862701     0.023613621     289.357     32.114    219.589     132.511    0.020000
743     0.029327767     0.026283398     298.262     35.525    216.966     132.879    0.010000
744     0.029984258     0.027944408     289.805     33.912    214.166     137.571    0.000000
745     0.030436933     0.024395593     289.035     33.978    216.701     138.123    0.010000
746     0.024919549     0.027032044     288.474     32.484    215.236     138.805    0.010000
747     0.022676853     0.028346447     290.845     33.610    214.068     138.944    0.010000
748     0.022910871     0.025817394     290.522     34.851    215.890     139.661    0.010000
749     0.018653981     0.023394730     292.870     33.488    218.786     141.549    0.020000
750     0.025176311     0.029396996     292.329     34.383    213.630     139.303    0.010000
751     0.020362830     0.027358502     288.801     33.942    215.267     139.288    0.000000
752     0.021678034     0.020941122     291.625     35.204    219.889     142.729    0.010000
753     0.025517020     0.027841194     289.963     37.357    213.565     140.414    0.010000
754     0.021734999     0.029245237     288.754     34.438    213.785     141.173    0.010000
755     0.023362445     0.025072632     289.591     36.972    213.562     141.222    0.010000
756     0.023059905     0.032234281     292.164     36.789    214.503     141.570    0.010000
757     0.022420393     0.021974204     288.182     36.389    223.717     144.289    0.010000
758     0.033381000     0.025814604     291.812     38.255    215.031     143.891    0.010000
759     0.024766898     0.023922751     291.750     36.413    216.283     142.899    0.010000
760     0.022659015     0.020076975     289.586     36.030    216.380     146.636    0.010000
761     0.031243598     0.021211088     290.501     37.907    217.874     148.927    0.010000
762     0.035753492     0.026719291     288.463     38.311    215.227     146.154    0.010000
763     0.021690123     0.025148388     288.245     36.804    219.419     147.329    0.010000
764     0.025164014     0.024496125     290.882     36.621    219.549     147.844    0.010000
765     0.030561574     0.022986520     290.610     37.188    215.194     146.896    0.000000
766     0.025682045     0.031419229     289.753     35.866    216.764     147.427    0.020000
767     0.028093785     0.019365789     293.857     38.681    226.824     148.582    0.010000
768     0.037982304     0.035853162     290.110     38.807    213.491     147.305    0.000000
769     0.025346069     0.027472327     293.681     37.889    221.480     148.241    0.010000
770     0.029368198     0.022812491     293.823     39.897    214.402     147.677    0.020000
771     0.025088208     0.032301579     298.395     43.550    215.802     143.494    0.010000
772     0.019995425     0.033749983     292.915     40.057    216.025     143.850    0.000000
773     0.021335483     0.018816851     293.505     40.685    216.683     149.838    0.000000
774     0.039785471     0.026687518     293.830     39.876    217.311     145.271    0.010000
775     0.028695559     0.024467206     290.010     39.829    213.439     147.808    0.020000
776     0.024452185     0.020621980     294.992     40.396    219.237     146.106    0.000000
777     0.032558814     0.026057689     288.328     39.365    223.163     149.940    0.010000
778     0.049117789     0.024903810     290.928     39.972    213.736     148.107    0.010000
779     0.028530413     0.021578696     289.825     37.158    213.821     149.895    0.020000
780     0.040730413     0.024524452     292.912     41.456    213.883     149.657    0.010000
781     0.028577954     0.036608759     297.268     40.722    216.845     149.580    0.000000
782     0.037453834     0.025466442     292.899     40.714    214.331     149.387    0.010000
783     0.037513964     0.022813041     294.046     39.427    215.490     149.701    0.010000
784     0.036384191     0.025896929     296.734     41.758    213.636     149.669    0.010000
785     0.038154982     0.027649829     301.780     42.558    215.485     145.536    0.010000
786     0.025235128     0.023754980     301.798     42.250    217.816     147.875    0.010000
787     0.026353870     0.022374669     299.403     43.235    214.475     143.572    0.010000
788     0.024004376     0.019647032     302.847     44.130    219.903     146.691    0.010000
789     0.024092156     0.027423872     305.352     43.081    218.891     145.326    0.010000
790     0.024057930     0.029787589     300.793     43.483    215.268     144.406    0.010000
