fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
71     0.002310551     0.001464265     331.039     37.750    257.918     149.438    0.110000
72     0.002309501     0.001447048     331.835     37.425    259.535     149.296    0.120000
73     0.002348539     0.001492811     332.752     37.770    253.745     149.771    0.120000
74     0.002513885     0.001396144     333.882     37.668    255.136     149.888    0.120000
75     0.002603101     0.001527476     333.952     37.383    255.780     149.321    0.130000
76     0.002156669     0.001480320     333.417     36.930    258.582     149.611    0.120000
77     0.002517608     0.001505064     334.411     37.231    258.561     149.113    0.110000
78     0.002135701     0.001574631     335.020     37.140    260.808     149.277    0.120000
79     0.002315926     0.001480637     334.565     36.712    261.874     149.159    0.120000
80     0.002252209     0.001504924     335.147     36.676    265.010     149.881    0.130000
81     0.002538020     0.001554510     337.391     37.170    263.846     149.269    0.120000
82     0.002193963     0.001582222     336.896     36.506    266.127     149.526    0.120000
83     0.002460012     0.001484812     336.571     36.306    265.942     149.256    0.110000
84     0.002203614     0.001569983     338.254     36.482    265.001     148.895    0.130000
85     0.002212008     0.001506162     336.955     36.192    265.405     148.596    0.110000
86     0.002106558     0.001505870     335.772     35.436    266.522     148.858    0.120000
87     0.002056363     0.001486903     338.137     36.327    266.550     148.867    0.120000
88     0.002215547     0.001504713     339.316     36.492    268.268     148.926    0.120000
89     0.002230650     0.001512095     338.153     35.681    275.270     148.986    0.110000
90     0.002213885     0.001479801     338.782     36.050    266.147     148.371    0.110000
91     0.001861756     0.001535221     340.302     36.176    264.375     147.816    0.110000
92     0.001822147     0.001500532     340.987     36.208    265.194     148.003    0.110000
93     0.001851013     0.001488189     341.720     36.489    268.339     148.436    0.120000
94     0.001975417     0.001568057     340.745     36.157    263.260     147.070    0.110000
95     0.001590592     0.001538610     342.014     36.724    268.627     148.415    0.120000
96     0.001965733     0.001517632     342.451     36.664    264.615     147.210    0.110000
97     0.001625918     0.001469539     342.569     36.806    263.334     146.582    0.110000
98     0.001536937     0.001550273     343.569     36.823    263.778     146.792    0.120000
99     0.001555749     0.001517930     343.161     36.408    264.812     146.802    0.130000
100     0.001594741     0.001502760     343.031     36.449    267.264     147.489    0.130000
101     0.001692628     0.001528067     343.968     36.605    261.350     145.473    0.120000
102     0.001414715     0.001491668     342.093     35.237    262.099     145.828    0.140000
103     0.001477919     0.001442241     343.368     35.873    262.271     145.879    0.130000
104     0.001518659     0.001533900     341.984     35.147    262.431     145.585    0.130000
105     0.001490984     0.001542056     342.643     35.195    263.004     145.586    0.130000
106     0.001411241     0.001583961     343.479     35.031    255.167     142.372    0.130000
107     0.001378092     0.001546643     342.362     34.816    260.417     144.813    0.140000
108     0.001657071     0.001513597     342.616     34.813    273.386     147.792    0.130000
109     0.002109119     0.001580547     343.597     34.896    252.402     141.652    0.130000
110     0.001355631     0.001588589     343.550     35.140    251.351     141.393    0.120000
111     0.001426251     0.001544557     343.866     36.286    267.496     145.806    0.110000
112     0.002139440     0.001602658     343.723     36.297    268.366     146.197    0.130000
113     0.001618434     0.001587136     343.937     34.765    250.394     141.715    0.120000
114     0.001314459     0.001502582     343.743     34.199    263.293     144.767    0.120000
115     0.001755755     0.001569665     343.999     35.938    260.479     144.172    0.130000
116     0.001392375     0.001672627     342.768     33.693    247.399     139.814    0.110000
117     0.001360236     0.001606566     343.278     32.646    235.267     135.028    0.130000
118     0.001334893     0.001676920     343.881     32.544    234.031     135.389    0.140000
119     0.001427123     0.001690160     343.666     35.172    226.322     132.827    0.120000
120     0.001456484     0.001605492     342.651     32.284    228.391     134.686    0.130000
121     0.001471042     0.001705187     343.662     32.337    216.537     130.303    0.110000
122     0.001343568     0.001723554     342.970     31.966    216.752     131.589    0.140000
123     0.001428478     0.001823258     343.926     32.867    217.658     133.214    0.110000
124     0.001569407     0.001736422     343.137     31.808    218.998     134.528    0.120000
125     0.001521237     0.001938354     342.166     31.410    214.864     133.995    0.120000
126     0.001376310     0.001975914     343.743     32.200    215.449     135.207    0.120000
127     0.001542386     0.001911295     343.419     31.601    216.144     136.794    0.130000
128     0.001521385     0.001963256     343.388     31.557    229.832     142.106    0.130000
129     0.002154422     0.001882235     341.852     31.026    238.087     148.310    0.120000
130     0.003361075     0.002110231     343.773     31.048    244.369     149.430    0.130000
131     0.002418395     0.002124242     342.592     30.440    247.402     149.953    0.120000
132     0.002579546     0.002275452     343.539     31.262    241.492     149.758    0.130000
133     0.002469314     0.002117708     343.873     30.920    246.225     149.711    0.110000
134     0.002602463     0.002256221     343.666     30.230    254.401     149.884    0.110000
135     0.002632105     0.002751518     343.161     30.036    249.080     149.956    0.140000
136     0.002647037     0.002803778     343.868     30.224    261.846     149.933    0.130000
137     0.002556270     0.002643438     343.640     30.224    252.924     149.740    0.130000
138     0.002523761     0.002481695     343.351     30.298    265.514     149.967    0.120000
139     0.002505647     0.002479403     342.031     30.061    250.932     150.000    0.130000
140     0.002585605     0.002515451     343.567     30.038    263.921     149.720    0.150000
141     0.002702781     0.002688063     342.467     30.025    259.704     149.963    0.120000
142     0.002612782     0.002573788     343.517     30.993    264.135     149.646    0.130000
143     0.002349702     0.002054291     343.870     30.160    262.271     149.860    0.130000
144     0.002552979     0.002618191     343.935     30.526    262.793     149.930    0.130000
145     0.002649572     0.002476323     341.089     30.187    264.506     149.949    0.110000
146     0.002541955     0.002459424     343.618     30.224    265.964     149.866    0.130000
147     0.002547515     0.002592139     343.850     31.090    263.860     149.752    0.130000
148     0.002448047     0.002190905     343.861     30.042    262.993     149.894    0.140000
149     0.002704624     0.002684482     342.971     30.379    265.048     149.965    0.130000
150     0.002678983     0.002478391     342.507     30.552    271.046     149.728    0.140000
151     0.002348074     0.002484334     343.018     30.712    265.272     149.973    0.130000
152     0.002864341     0.002519446     343.288     30.591    267.708     149.973    0.130000
153     0.002698640     0.002421386     343.414     30.782    272.496     149.898    0.130000
154     0.002539557     0.002366486     343.739     30.451    270.800     149.528    0.130000
155     0.002462365     0.002375658     343.974     31.167    271.976     149.890    0.120000
156     0.002765133     0.002266142     343.951     30.648    271.723     149.756    0.130000
157     0.002579266     0.002321936     342.451     30.573    271.140     149.747    0.140000
158     0.002567373     0.002437897     343.434     30.046    270.412     149.810    0.130000
159     0.002442674     0.002863355     343.355     30.686    270.185     149.684    0.120000
160     0.002426895     0.002342975     343.704     30.083    270.672     149.654    0.130000
161     0.002361988     0.002575852     343.992     31.214    269.530     149.506    0.130000
162     0.002302739     0.002152421     343.528     30.316    266.666     149.105    0.130000
163     0.002132645     0.002696402     343.818     30.179    279.835     149.875    0.130000
164     0.002610171     0.002643994     343.898     31.365    279.574     149.732    0.130000
165     0.002523394     0.002208046     343.925     30.585    278.094     149.708    0.120000
166     0.002577275     0.002332105     342.816     30.309    281.405     149.963    0.130000
167     0.002704041     0.002510573     342.603     30.375    284.874     149.947    0.130000
168     0.002799639     0.002555835     343.614     31.155    282.623     149.824    0.120000
169     0.002684402     0.002153600     342.554     31.100    279.256     149.997    0.120000
170     0.002692844     0.002116194     342.797     31.460    278.199     149.917    0.120000
171     0.002539412     0.002025345     342.471     31.377    280.858     149.954    0.140000
172     0.002578428     0.002106421     343.020     31.797    276.381     149.838    0.120000
173     0.002463975     0.001956277     342.676     31.840    281.695     149.680    0.120000
174     0.002278140     0.001992671     342.616     32.308    279.612     149.926    0.130000
175     0.002579173     0.001841777     343.559     32.766    279.651     149.997    0.120000
176     0.002860570     0.001761814     343.765     32.571    281.277     149.892    0.130000
177     0.002574543     0.001824191     343.700     33.158    281.166     149.972    0.130000
178     0.002534595     0.001656516     343.696     33.236    276.036     149.342    0.130000
179     0.002282968     0.001570748     341.981     32.766    277.486     149.641    0.130000
180     0.002500361     0.001707686     341.173     32.750    275.837     149.839    0.120000
181     0.002540375     0.001558084     339.735     32.455    277.559     149.845    0.120000
182     0.002535973     0.001739838     340.606     32.885    274.929     149.777    0.140000
183     0.002618374     0.001654960     340.178     32.878    274.103     149.749    0.120000
184     0.002589479     0.001680144     339.198     32.709    278.738     149.971    0.140000
185     0.002513409     0.001663704     335.990     31.880    278.961     149.723    0.120000
186     0.002673920     0.001836255     338.721     32.968    279.188     149.979    0.130000
187     0.002757832     0.001742235     336.514     32.495    277.608     149.545    0.140000
188     0.002421189     0.001661242     335.582     32.424    277.682     149.639    0.130000
189     0.002324639     0.001854310     335.090     32.553    277.473     149.142    0.130000
190     0.002208146     0.001688149     333.330     32.200    277.776     149.306    0.130000
191     0.002392119     0.001770888     333.867     32.406    273.195     149.956    0.130000
192     0.002675063     0.001760590     335.529     33.093    272.627     149.481    0.120000
193     0.002406255     0.001684287     333.707     32.870    276.366     148.594    0.120000
194     0.001821016     0.001719466     333.787     32.850    275.753     148.274    0.130000
195     0.001925899     0.001673871     332.849     32.739    274.681     149.919    0.130000
196     0.002478669     0.001685512     332.873     32.664    273.318     149.585    0.130000
197     0.002334055     0.001674115     332.921     32.980    274.248     149.927    0.140000
198     0.002544715     0.001701073     332.588     33.000    274.564     149.801    0.120000
199     0.002667761     0.001697734     332.755     32.895    272.673     149.310    0.130000
200     0.002329454     0.001756677     338.389     34.569    271.051     149.103    0.140000
201     0.002257049     0.001653054     332.131     32.658    270.819     149.088    0.130000
202     0.002300916     0.001597088     332.422     34.334    273.512     149.614    0.140000
203     0.002341229     0.001628621     337.750     34.601    272.706     149.676    0.130000
204     0.002555134     0.001517623     336.378     34.066    273.214     149.557    0.120000
205     0.002302102     0.001584872     336.717     34.225    271.953     149.518    0.120000
206     0.002327112     0.001574376     336.815     34.374    270.314     149.184    0.130000
207     0.002154935     0.001586312     332.298     34.634    267.530     148.351    0.120000
208     0.001817521     0.001628293     330.299     33.931    270.340     149.417    0.120000
209     0.002296470     0.001621597     334.682     33.892    269.202     149.189    0.130000
210     0.002101293     0.001596205     330.238     34.047    270.329     149.390    0.140000
211     0.002321008     0.001590655     334.513     33.918    267.523     148.906    0.120000
212     0.002063044     0.001619059     330.660     34.338    269.380     149.389    0.130000
213     0.002303289     0.001610106     328.277     33.543    268.028     149.196    0.130000
214     0.002259592     0.001601255     328.745     33.818    264.717     148.188    0.140000
215     0.001928117     0.001622337     328.917     33.869    266.625     147.427    0.130000
216     0.001650349     0.001585602     329.662     34.175    267.300     147.749    0.120000
217     0.001686895     0.001529769     332.678     33.633    265.259     147.216    0.130000
218     0.001623813     0.001542808     327.579     32.059    265.309     147.538    0.130000
219     0.001637137     0.001784593     332.601     33.826    264.351     147.149    0.130000
220     0.001687955     0.001684967     327.184     33.869    263.439     147.323    0.120000
221     0.001664038     0.001668960     326.665     32.166    263.327     147.421    0.140000
222     0.001680090     0.001797913     325.775     32.053    264.698     148.053    0.130000
223     0.001850912     0.001952913     326.021     32.253    262.590     147.796    0.130000
224     0.001794194     0.001803864     326.025     32.445    261.204     147.499    0.140000
225     0.001682678     0.001700946     325.608     32.479    261.494     147.636    0.140000
226     0.001598512     0.001751324     324.577     32.352    260.640     147.742    0.130000
227     0.001866575     0.001737305     323.506     32.103    259.472     147.434    0.120000
228     0.001682445     0.001828062     322.377     32.364    259.654     147.826    0.130000
229     0.001682033     0.001790988     324.868     33.179    253.765     148.062    0.150000
230     0.001853320     0.001660417     323.517     32.994    257.638     147.608    0.120000
231     0.001678519     0.001641139     323.834     33.367    257.725     147.981    0.130000
232     0.001780195     0.001669948     323.740     33.714    256.866     147.678    0.130000
233     0.001636217     0.001542726     322.591     33.680    254.634     147.368    0.130000
234     0.001612886     0.001544088     321.842     33.511    256.149     147.999    0.140000
235     0.001785054     0.001562026     322.420     34.212    258.157     148.755    0.130000
236     0.002052515     0.001654618     319.970     33.603    255.533     148.059    0.120000
237     0.001843438     0.001510832     321.786     34.444    250.018     148.137    0.140000
238     0.001765088     0.001629532     319.156     33.996    250.917     148.728    0.130000
239     0.002026589     0.001600651     319.160     34.194    250.409     148.408    0.130000
240     0.001858496     0.001667146     319.601     34.468    252.149     148.988    0.120000
241     0.002217471     0.001642796     318.786     34.470    254.459     148.265    0.140000
242     0.001880287     0.001537567     317.797     34.529    250.319     148.728    0.130000
243     0.001987134     0.001599373     322.588     36.243    251.513     149.292    0.140000
244     0.002268328     0.001667101     322.169     37.848    254.888     148.497    0.120000
245     0.001849525     0.001626708     321.162     37.773    255.100     148.786    0.130000
246     0.001978195     0.001504748     321.098     36.203    254.883     148.936    0.140000
247     0.002051577     0.001459543     321.488     36.314    253.505     148.604    0.130000
248     0.002000042     0.001529473     321.152     36.466    250.024     149.207    0.130000
249     0.002237375     0.001485758     321.080     36.670    253.105     148.675    0.130000
250     0.002069761     0.001540122     320.978     36.571    253.978     148.780    0.140000
251     0.002037815     0.001488622     320.394     36.428    248.976     149.045    0.120000
252     0.002124021     0.001542883     318.793     35.857    249.169     149.511    0.130000
253     0.002281848     0.001514768     318.052     35.775    249.010     149.675    0.120000
254     0.002449085     0.001534364     319.553     37.849    253.202     149.214    0.140000
255     0.002219509     0.001664617     319.932     37.956    249.691     149.899    0.130000
256     0.002544583     0.001492462     319.645     37.792    247.309     149.576    0.140000
257     0.002432275     0.001540781     319.898     37.649    247.386     149.971    0.120000
258     0.002633190     0.001540466     318.154     35.272    246.709     149.657    0.140000
259     0.002481306     0.001366598     318.367     35.340    249.122     149.355    0.140000
260     0.002213157     0.001570859     318.617     35.134    243.460     149.566    0.120000
261     0.002286484     0.001487441     320.170     35.318    244.158     149.876    0.140000
262     0.002784650     0.001513739     322.537     37.453    242.017     149.715    0.130000
263     0.002570900     0.001656287     319.724     34.624    241.036     149.309    0.130000
264     0.002180766     0.001450870     323.241     37.294    241.675     149.915    0.120000
265     0.002587319     0.001671853     316.329     32.848    241.918     149.763    0.120000
266     0.002582234     0.001577136     316.345     32.298    248.248     149.414    0.140000
267     0.002487083     0.001846710     317.561     32.725    240.850     149.972    0.130000
268     0.002571380     0.001693842     319.482     33.590    238.827     149.725    0.130000
269     0.002345074     0.001579449     318.250     32.675    239.387     148.570    0.130000
270     0.001937435     0.001694058     319.266     33.189    239.656     148.955    0.150000
271     0.002075712     0.001652203     320.523     33.481    239.285     149.048    0.130000
272     0.002171540     0.001671685     319.435     33.024    236.728     148.431    0.140000
273     0.001831334     0.001674938     326.898     36.449    236.356     148.556    0.140000
274     0.002041122     0.001880613     326.674     36.055    236.170     148.999    0.130000
275     0.002088776     0.001567771     328.049     36.535    237.032     149.219    0.120000
276     0.002180629     0.001474719     322.225     35.938    237.271     149.217    0.130000
277     0.002230546     0.001463832     323.020     36.485    242.883     149.448    0.140000
278     0.002236802     0.001461233     322.870     36.318    243.001     149.583    0.130000
279     0.002487113     0.001507075     322.857     36.521    244.006     149.511    0.130000
280     0.002463037     0.001482176     324.401     36.989    242.584     149.119    0.140000
281     0.002149973     0.001532845     324.677     37.039    236.880     149.207    0.130000
282     0.002191465     0.001475045     324.055     36.738    236.422     149.182    0.140000
283     0.002197830     0.001426355     324.396     36.920    235.884     148.781    0.130000
284     0.002057326     0.001498299     325.364     37.219    242.561     149.205    0.130000
285     0.002231743     0.001513866     325.925     37.628    235.885     148.964    0.130000
286     0.002000928     0.001530526     325.064     37.342    242.889     149.489    0.130000
287     0.002398956     0.001452118     324.419     37.144    242.172     149.437    0.140000
288     0.002373218     0.001431289     324.499     37.208    241.779     148.995    0.120000
289     0.002038855     0.001521430     325.033     37.373    241.075     149.064    0.120000
290     0.002248674     0.001522449     325.676     37.593    243.464     149.674    0.130000
291     0.002421252     0.001538238     324.439     36.774    242.153     148.997    0.130000
292     0.002003737     0.001466203     324.707     36.889    244.810     149.553    0.130000
293     0.002491754     0.001543333     323.340     36.534    241.692     148.794    0.130000
294     0.001953648     0.001457983     327.108     37.130    246.123     149.800    0.130000
295     0.002682459     0.001520435     325.801     36.028    246.411     149.953    0.140000
296     0.002585860     0.001463700     325.960     35.867    240.506     149.510    0.140000
297     0.002454944     0.001416274     327.431     36.257    239.502     149.847    0.130000
298     0.002446104     0.001404022     330.946     36.803    236.872     149.488    0.130000
299     0.002396653     0.001588277     333.589     36.574    239.783     149.893    0.130000
300     0.002730559     0.001500964     337.460     37.103    244.315     149.839    0.130000
301     0.002677621     0.001538798     337.046     36.941    235.451     149.043    0.140000
302     0.002174146     0.001517339     334.099     35.712    235.751     149.430    0.120000
303     0.002303817     0.001409489     333.532     35.424    239.546     149.953    0.140000
304     0.002615356     0.001479420     334.206     35.514    238.504     149.366    0.140000
305     0.002199670     0.001479300     336.015     35.920    236.228     149.017    0.130000
306     0.002054652     0.001528616     334.051     35.384    235.397     149.645    0.130000
307     0.002528903     0.001609510     333.797     35.267    239.079     149.762    0.140000
308     0.002458865     0.001446188     331.827     32.503    236.866     149.820    0.130000
309     0.002661840     0.001660192     333.635     35.034    236.707     149.783    0.130000
310     0.002517901     0.001643839     333.274     32.994    236.509     149.999    0.130000
311     0.002551297     0.001600100     331.478     32.434    237.130     149.966    0.120000
312     0.002605733     0.001731766     333.238     33.265    236.905     149.179    0.120000
313     0.002239167     0.001707729     332.012     32.987    236.371     149.691    0.130000
314     0.002311266     0.001695347     332.677     33.499    238.643     149.784    0.130000
315     0.002496819     0.001593298     332.298     33.799    237.430     149.741    0.120000
316     0.002378913     0.001635141     335.309     35.099    238.009     148.714    0.130000
317     0.002077545     0.001627723     332.761     34.199    239.292     148.741    0.130000
318     0.002021988     0.001540902     331.049     33.662    245.989     149.665    0.140000
319     0.002501508     0.001609455     337.271     34.265    239.284     148.870    0.130000
320     0.002033953     0.001490197     336.831     34.271    245.559     149.336    0.130000
321     0.002214687     0.001544608     330.878     36.006    240.459     149.883    0.140000
322     0.002506682     0.001658858     331.131     36.327    239.756     149.542    0.120000
323     0.002246263     0.001578071     331.799     36.467    240.544     149.778    0.140000
324     0.002519945     0.001535555     330.686     36.476    241.007     149.709    0.130000
325     0.002598223     0.001558136     330.819     36.428    241.284     149.808    0.130000
326     0.002452996     0.001530348     331.328     36.831    245.229     149.121    0.130000
327     0.002200993     0.001574000     330.072     36.648    241.544     149.804    0.140000
328     0.002535857     0.001493277     331.208     37.140    247.557     149.717    0.140000
329     0.002337300     0.001467649     331.584     37.092    240.874     149.734    0.130000
330     0.002487126     0.001574246     329.797     36.369    248.308     149.892    0.130000
331     0.002486121     0.001427518     329.285     36.356    242.217     149.987    0.130000
332     0.002664538     0.001543755     330.888     36.933    245.744     149.545    0.140000
333     0.002242928     0.001552300     330.873     36.382    240.309     149.900    0.130000
334     0.002536226     0.001504782     331.178     36.636    240.427     149.948    0.120000
335     0.002635775     0.001480257     332.983     36.889    239.468     149.844    0.140000
336     0.002706736     0.001482942     331.888     36.237    238.453     149.895    0.110000
337     0.002642089     0.001490379     331.253     36.083    238.091     149.705    0.140000
338     0.002465578     0.001507455     331.875     35.955    237.922     149.982    0.130000
339     0.002607353     0.001538824     332.651     35.794    237.440     149.931    0.140000
340     0.002658439     0.001461764     332.233     35.710    236.635     149.941    0.130000
341     0.002640797     0.001481080     333.012     35.691    236.283     149.928    0.130000
342     0.002555500     0.001506665     335.060     36.264    236.551     149.605    0.130000
343     0.002335250     0.001533980     335.007     36.096    242.251     149.991    0.130000
344     0.002798425     0.001518508     333.430     35.506    234.719     149.976    0.130000
345     0.002639844     0.001422076     336.621     36.452    235.287     149.986    0.130000
346     0.002643274     0.001611122     333.816     35.324    241.619     149.966    0.140000
347     0.002560064     0.001528270     333.616     35.339    240.632     149.895    0.140000
348     0.002784199     0.001483665     333.613     35.344    239.797     149.795    0.110000
349     0.002435686     0.001508747     334.806     35.610    239.985     149.901    0.120000
350     0.002612481     0.001483715     339.011     37.102    234.931     149.927    0.140000
351     0.002700160     0.001663204     334.198     35.578    234.327     149.870    0.130000
352     0.002541652     0.001386923     332.948     35.785    240.052     149.894    0.140000
353     0.002764486     0.001563529     333.241     35.546    242.656     149.910    0.130000
354     0.002481377     0.001508137     330.977     35.024    241.096     149.608    0.130000
355     0.002412544     0.001475077     331.940     35.873    239.075     149.798    0.140000
356     0.002744896     0.001471402     331.020     35.529    242.375     149.465    0.130000
357     0.002398177     0.001523782     330.092     35.502    242.574     149.415    0.140000
358     0.002411898     0.001557487     330.006     35.678    245.854     149.940    0.130000
359     0.002645254     0.001493637     330.630     35.954    244.912     149.600    0.120000
360     0.002257026     0.001524989     329.314     33.988    246.668     149.960    0.140000
361     0.002500931     0.001504619     330.315     36.614    247.328     149.809    0.130000
362     0.002610264     0.001695480     328.534     36.106    247.530     149.965    0.140000
363     0.002522832     0.001481514     328.062     36.099    246.844     149.790    0.130000
364     0.002508834     0.001551262     327.826     35.993    248.029     149.609    0.130000
365     0.002346854     0.001575655     328.701     35.961    247.825     149.833    0.140000
366     0.002760480     0.001519167     329.066     36.206    245.694     149.881    0.130000
367     0.002620930     0.001586414     330.008     36.607    243.846     149.475    0.140000
368     0.002292070     0.001516457     328.604     35.798    239.982     149.983    0.120000
369     0.002672895     0.001526408     328.288     35.480    247.818     149.923    0.140000
370     0.002657130     0.001488606     329.596     36.279    246.181     149.949    0.130000
371     0.002590462     0.001576831     328.852     35.986    246.075     149.839    0.130000
372     0.002611652     0.001560173     328.512     36.459    246.531     149.890    0.130000
373     0.002653855     0.001535193     333.331     34.554    244.407     149.645    0.140000
374     0.002592166     0.001490589     327.840     36.815    243.269     149.650    0.130000
375     0.002375241     0.001671102     330.393     36.429    244.519     149.948    0.140000
376     0.002631796     0.001475067     327.518     37.356    245.856     149.991    0.130000
377     0.002634547     0.001532166     328.593     37.418    242.867     149.634    0.140000
378     0.002463361     0.001555821     328.432     37.389    243.018     149.856    0.130000
379     0.002578932     0.001434080     326.955     36.874    244.842     149.800    0.130000
380     0.002686974     0.001432407     328.310     37.158    243.956     149.349    0.140000
381     0.002355075     0.001493391     328.492     37.223    242.298     149.649    0.140000
382     0.002340713     0.001456247     329.562     37.282    243.417     149.874    0.130000
383     0.002672538     0.001508862     328.339     37.216    242.653     149.400    0.130000
384     0.002331559     0.001422822     328.510     37.229    241.728     149.538    0.130000
385     0.002358635     0.001432602     328.803     37.082    242.333     149.842    0.130000
386     0.002652018     0.001537103     330.201     37.648    245.785     149.773    0.140000
387     0.002409699     0.001498690     328.777     37.388    240.874     149.888    0.130000
388     0.002597622     0.001481193     330.420     37.702    246.174     149.662    0.140000
389     0.002469247     0.001461926     328.692     37.260    243.970     149.231    0.130000
390     0.002336844     0.001526431     330.010     37.738    244.625     149.733    0.140000
391     0.002647286     0.001578182     331.509     38.359    242.240     149.117    0.130000
392     0.002084309     0.001559547     329.455     37.860    247.830     149.956    0.140000
393     0.002813206     0.001474271     331.505     38.570    244.480     149.916    0.130000
394     0.002724178     0.001541532     328.795     37.705    244.328     149.871    0.130000
395     0.002668405     0.001421543     331.245     38.674    247.800     150.000    0.140000
396     0.002553452     0.001600574     330.012     38.151    247.116     149.526    0.130000
