fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
105     0.027482454     0.031686191     307.863     32.025    267.530     148.957    0.010000
106     0.029654847     0.030335916     309.326     33.046    279.727     149.640    0.000000
107     0.038768381     0.031069262     311.867     31.894    268.306     145.934    0.020000
108     0.021532064     0.030283108     315.404     33.601    251.388     146.019    0.010000
109     0.021962153     0.027621547     315.034     33.109    261.405     148.316    0.010000
110     0.040918570     0.032213848     317.695     32.662    240.850     144.451    0.010000
111     0.020466240     0.037209775     316.266     32.842    269.200     149.498    0.010000
112     0.033151392     0.030387282     319.237     33.176    254.456     149.603    0.010000
113     0.043903060     0.031494245     327.401     34.750    259.003     148.098    0.010000
114     0.027315559     0.022427058     321.509     32.683    253.410     149.119    0.010000
115     0.033538520     0.032955129     326.478     34.385    249.927     149.120    0.010000
116     0.028387191     0.024778342     325.827     33.844    254.050     149.581    0.010000
117     0.042742509     0.024107425     322.069     32.959    247.494     149.297    0.010000
118     0.037224058     0.027575230     316.374     30.272    251.234     148.722    0.010000
119     0.032759350     0.036526427     319.465     31.023    263.258     149.805    0.020000
120     0.040751953     0.033261824     322.552     34.103    264.570     149.660    0.000000
121     0.050619364     0.028652994     320.534     31.702    259.668     148.562    0.020000
122     0.036463343     0.025268395     316.397     32.403    256.033     148.850    0.010000
123     0.031896703     0.028799526     313.051     31.699    258.514     147.864    0.000000
124     0.024120629     0.032241136     313.892     32.653    271.190     149.767    0.010000
125     0.044786360     0.026531819     311.815     30.619    262.121     148.919    0.020000
126     0.032191869     0.042666100     320.573     34.924    271.503     149.757    0.010000
127     0.038382262     0.025939928     315.540     33.832    266.271     149.983    0.010000
128     0.040312067     0.021097448     311.537     31.127    262.867     147.965    0.000000
129     0.031598791     0.031091284     318.763     35.421    272.033     149.354    0.020000
130     0.029952956     0.031932194     312.752     32.000    266.542     146.536    0.010000
131     0.021820439     0.028936472     307.201     30.289    269.365     148.147    0.010000
132     0.039101675     0.042530481     313.648     33.468    268.876     149.894    0.010000
133     0.048469819     0.022313142     317.165     34.900    265.999     149.026    0.010000
134     0.031492013     0.030654585     317.407     34.486    268.734     149.607    0.010000
135     0.047419053     0.020832127     312.000     33.072    271.885     148.415    0.020000
136     0.036943983     0.024386583     312.657     33.882    277.062     149.430    0.010000
137     0.032743301     0.023786584     316.277     34.789    270.665     149.321    0.010000
138     0.037123565     0.028941287     313.047     33.699    267.990     148.665    0.010000
139     0.028638769     0.023182964     306.129     30.382    275.794     148.545    0.010000
140     0.030745430     0.039020721     312.410     33.496    277.344     149.649    0.000000
141     0.038543548     0.027648509     310.073     32.243    266.226     148.565    0.010000
142     0.035510000     0.024734490     310.194     31.350    268.971     148.159    0.010000
143     0.043441378     0.027388111     314.844     34.377    270.225     149.612    0.010000
144     0.035941821     0.024075627     311.230     33.625    271.200     149.115    0.020000
145     0.032344472     0.024909263     316.897     33.404    270.892     149.895    0.000000
146     0.044030797     0.030811323     321.164     34.937    273.742     148.052    0.020000
147     0.028423807     0.026071981     317.774     34.251    271.749     149.708    0.010000
148     0.047361873     0.025295123     308.573     32.438    268.342     147.431    0.010000
149     0.026525183     0.022462642     310.602     31.494    271.424     147.436    0.010000
150     0.036892142     0.037086949     310.078     32.731    272.533     148.892    0.010000
151     0.036313493     0.028234873     311.765     34.132    272.674     148.425    0.010000
152     0.028110234     0.023375623     309.998     33.127    274.909     147.781    0.010000
153     0.027280597     0.028265160     313.050     34.098    275.425     148.529    0.010000
154     0.033901490     0.028342538     309.112     33.123    285.365     148.795    0.010000
155     0.025169102     0.027629478     309.353     33.188    278.840     148.427    0.010000
156     0.030654771     0.021968862     307.704     32.583    278.335     149.264    0.020000
157     0.040272657     0.026553843     308.965     33.124    273.839     147.706    0.000000
158     0.025037525     0.026570477     310.428     32.516    276.676     148.855    0.010000
159     0.031378057     0.023879863     313.510     33.923    271.315     147.262    0.010000
160     0.028486531     0.024459878     312.625     33.543    275.859     147.287    0.020000
161     0.023051299     0.026891060     309.280     32.820    279.283     149.409    0.010000
162     0.041957069     0.028132290     305.368     32.147    279.364     149.516    0.000000
163     0.042401023     0.027043952     318.654     34.776    275.886     147.804    0.020000
164     0.024365148     0.032488920     307.026     30.615    276.827     147.316    0.010000
165     0.022966117     0.038728371     309.193     32.349    283.788     149.667    0.010000
166     0.041055385     0.029404327     307.916     32.052    275.447     146.892    0.010000
167     0.024872655     0.033722024     318.991     35.031    277.203     147.885    0.010000
168     0.026751477     0.025024716     284.630     149.982    314.651     31.932    0.010000
169     0.047867727     0.026306361     315.773     33.574    280.286     148.033    0.010000
170     0.024752257     0.032067269     306.123     31.887    275.152     147.465    0.010000
171     0.023672448     0.031515930     313.646     32.842    276.832     148.096    0.020000
172     0.037770521     0.026891647     303.342     30.290    283.472     148.853    0.010000
173     0.033088706     0.038021222     300.667     30.210    273.288     145.951    0.010000
174     0.019379143     0.053017590     308.188     31.187    284.158     148.701    0.000000
175     0.035708573     0.033699486     319.318     33.376    276.929     146.469    0.010000
176     0.021759020     0.025477258     310.775     31.404    281.430     149.510    0.020000
177     0.034943774     0.026677189     314.164     32.156    274.989     146.855    0.010000
178     0.025724893     0.037605353     278.105     148.389    316.403     32.096    0.010000
179     0.033166971     0.028217349     308.739     30.818    278.235     146.617    0.010000
180     0.022869982     0.032101572     309.531     30.929    277.778     148.730    0.000000
181     0.037125617     0.036593858     305.665     30.283    278.456     148.309    0.010000
182     0.034240745     0.033504598     307.633     30.363    278.211     147.528    0.020000
183     0.019408705     0.043490268     310.477     31.128    280.658     149.172    0.000000
184     0.039803680     0.043389976     315.034     31.745    269.154     145.847    0.020000
185     0.023308605     0.035671316     313.302     31.591    280.638     148.909    0.010000
186     0.033002675     0.034008984     313.506     31.152    274.262     147.518    0.010000
187     0.029551638     0.030672289     306.251     30.043    285.314     149.515    0.010000
188     0.034889873     0.046795268     311.192     31.137    276.378     148.104    0.010000
189     0.032348305     0.033252086     313.038     30.916    272.106     145.003    0.020000
190     0.020813663     0.035263263     326.554     33.004    270.090     144.929    0.010000
191     0.023967886     0.033094972     307.888     30.726    275.320     147.756    0.010000
192     0.037368838     0.040065024     312.324     31.825    275.107     146.120    0.010000
193     0.027920611     0.028869133     282.104     148.986    312.478     30.013    0.010000
194     0.035922896     0.039085690     307.758     30.306    272.847     145.221    0.010000
195     0.020136783     0.042415231     283.476     149.263    314.305     31.360    0.010000
196     0.043461218     0.035959344     305.619     30.294    271.135     145.607    0.010000
197     0.019530190     0.046476539     317.248     32.138    268.615     144.761    0.010000
198     0.024474395     0.040893685     311.237     31.072    273.496     146.077    0.010000
199     0.024876053     0.030245151     276.925     147.659    313.717     30.322    0.010000
200     0.028333023     0.032915365     313.831     31.728    281.583     147.312    0.010000
201     0.023340868     0.025621092     311.900     31.113    281.271     148.223    0.010000
202     0.025759174     0.036136221     284.001     147.871    309.790     31.494    0.020000
203     0.029133614     0.030146295     311.613     31.328    280.065     146.712    0.010000
204     0.024000425     0.032784622     281.034     146.867    313.102     31.336    0.000000
205     0.029515473     0.038806356     283.774     147.907    323.783     32.410    0.010000
206     0.030942854     0.028194977     285.345     147.927    309.069     30.246    0.010000
207     0.033460621     0.051185567     309.436     30.681    271.604     146.296    0.020000
208     0.020924922     0.032693397     316.972     30.839    280.498     149.155    0.010000
209     0.034533501     0.040480353     283.600     147.550    313.456     31.312    0.010000
210     0.027521631     0.026632700     320.595     32.742    286.991     148.335    0.010000
211     0.030790523     0.027733767     281.465     146.916    309.994     31.146    0.010000
212     0.024115942     0.038272984     312.340     31.386    281.445     148.488    0.010000
213     0.039923217     0.034395292     276.528     146.754    319.261     32.258    0.010000
214     0.025108170     0.032130815     318.679     31.234    278.993     145.661    0.010000
215     0.021476887     0.031603657     318.170     32.132    283.732     148.745    0.010000
216     0.039144464     0.031058390     270.281     145.395    326.065     34.168    0.020000
217     0.023191428     0.027967161     273.956     145.573    331.315     33.861    0.000000
218     0.024892267     0.020366130     283.539     147.549    328.392     33.159    0.020000
219     0.031874161     0.024075266     319.989     30.347    286.440     148.335    0.010000
220     0.026793635     0.039378472     286.203     148.295    320.878     31.779    0.000000
221     0.029840494     0.026389074     325.568     31.349    285.051     148.201    0.020000
222     0.028714955     0.038597431     328.821     32.401    284.465     147.654    0.010000
223     0.026020819     0.028426742     325.113     31.830    282.401     147.247    0.010000
224     0.026589923     0.032781877     318.881     31.067    282.478     149.108    0.010000
225     0.041714996     0.030693756     330.037     32.192    277.923     146.218    0.010000
226     0.023105193     0.040738154     322.045     30.992    274.087     146.863    0.010000
227     0.023321288     0.039720658     319.639     30.281    275.373     146.310    0.010000
228     0.026332045     0.042856932     280.027     147.031    334.656     32.633    0.010000
229     0.030158417     0.030205047     324.110     30.531    269.958     145.713    0.010000
230     0.022371696     0.031907592     286.806     148.417    326.177     31.319    0.010000
231     0.034998160     0.029024744     322.599     30.292    283.436     147.453    0.020000
232     0.026672436     0.031771000     278.855     146.538    330.099     32.400    0.000000
233     0.025428895     0.029976700     282.954     147.594    321.636     30.585    0.020000
234     0.029421691     0.031119842     276.021     146.529    333.685     33.122    0.010000
235     0.029004242     0.027908102     270.836     145.158    339.619     33.739    0.000000
236     0.027218658     0.024472125     323.132     30.362    278.393     145.903    0.020000
237     0.025711339     0.042109076     321.554     31.152    266.135     142.614    0.010000
238     0.019759355     0.046469055     323.025     30.273    267.387     143.510    0.010000
239     0.024623079     0.045491733     265.242     142.782    322.152     30.836    0.010000
240     0.019476857     0.049143985     268.776     143.808    326.249     31.628    0.010000
241     0.022053389     0.026679652     283.066     147.960    325.127     30.882    0.010000
242     0.034897666     0.049822953     273.512     145.961    314.168     30.389    0.010000
243     0.026570790     0.044749849     272.687     145.351    315.630     30.455    0.020000
244     0.020635415     0.038520649     318.028     30.111    286.887     147.792    0.000000
245     0.029848836     0.049264859     315.935     30.176    279.171     146.542    0.010000
246     0.023413824     0.035203099     279.455     146.780    323.718     31.050    0.010000
247     0.025868349     0.046350114     284.188     147.493    323.502     31.404    0.020000
248     0.029710965     0.044824317     270.235     143.583    312.412     30.679    0.000000
249     0.019397022     0.036532521     270.914     144.128    321.781     30.158    0.020000
250     0.028719280     0.044664972     317.406     30.167    266.618     143.013    0.010000
251     0.021062287     0.040173713     311.704     30.282    266.954     142.646    0.010000
252     0.021774663     0.036380485     266.862     143.109    322.050     32.502    0.010000
253     0.022615606     0.022873294     309.677     30.256    263.997     142.191    0.010000
254     0.020272149     0.035305668     310.079     30.090    265.981     143.063    0.020000
255     0.023204856     0.039498176     314.049     30.381    263.643     142.944    0.000000
256     0.025616685     0.033849910     311.873     30.276    265.168     142.838    0.010000
257     0.021017883     0.044382140     316.109     30.687    263.162     142.164    0.020000
258     0.023227725     0.036626477     270.535     144.452    321.048     31.021    0.000000
259     0.020886121     0.029645249     268.291     144.932    325.234     32.871    0.020000
260     0.020297183     0.027072193     314.311     30.020    269.866     145.076    0.000000
261     0.021875314     0.045696788     315.835     30.607    262.358     143.078    0.020000
262     0.020961160     0.036963750     318.833     32.049    254.090     141.324    0.010000
263     0.022067385     0.038667761     257.840     142.380    312.499     31.464    0.010000
264     0.021269498     0.028010828     313.939     30.708    261.885     143.392    0.010000
265     0.024966564     0.033575591     314.538     30.302    254.608     139.918    0.010000
266     0.023802659     0.035418581     312.082     30.106    250.203     139.039    0.000000
267     0.020491993     0.061740287     310.430     30.127    248.657     139.401    0.020000
268     0.022708248     0.039759196     317.226     31.709    244.060     139.495    0.010000
269     0.021584742     0.031766102     314.722     32.191    236.335     137.351    0.010000
270     0.019159498     0.025551105     324.471     33.158    248.101     140.205    0.020000
271     0.025236487     0.031222401     310.519     30.297    251.062     141.448    0.000000
272     0.030798821     0.038970560     314.390     31.604    244.687     140.072    0.010000
273     0.020712040     0.033238407     314.862     31.630    241.598     140.335    0.010000
274     0.020429106     0.029643556     311.276     31.094    234.751     140.578    0.010000
275     0.022010101     0.037088741     311.152     31.164    235.066     140.233    0.020000
276     0.022402262     0.045082811     307.988     30.452    238.636     144.829    0.010000
277     0.028652182     0.036568534     306.391     31.448    236.117     145.303    0.010000
278     0.023468528     0.042743333     308.159     30.530    227.761     146.261    0.000000
279     0.027230585     0.037850946     309.069     30.429    253.616     149.911    0.020000
280     0.062003378     0.050735097     307.626     31.221    236.741     148.856    0.000000
281     0.042016786     0.032915745     303.851     30.340    232.512     149.629    0.020000
282     0.032149926     0.039888486     311.953     30.756    234.571     149.927    0.010000
283     0.032646555     0.033464223     303.817     30.234    229.412     149.663    0.010000
284     0.037922695     0.035498489     309.631     31.070    234.160     149.679    0.010000
285     0.037306935     0.029724298     303.215     30.157    230.570     149.724    0.010000
286     0.035805259     0.039071899     307.195     30.473    232.729     148.674    0.010000
287     0.033903293     0.037466392     304.175     30.999    236.165     149.354    0.020000
288     0.034061462     0.031143475     311.210     31.757    227.152     149.539    0.000000
289     0.033277161     0.040604882     303.912     30.590    216.324     148.956    0.010000
290     0.037099764     0.042000953     307.143     30.275    220.211     149.776    0.010000
291     0.040896531     0.037345715     306.468     30.944    229.157     149.092    0.020000
292     0.027175508     0.045920778     310.389     31.177    225.593     148.586    0.010000
293     0.035426069     0.037979931     307.314     30.322    234.999     149.806    0.010000
294     0.035915799     0.044046983     306.388     30.464    250.854     149.051    0.010000
295     0.037015688     0.051647097     300.284     30.022    229.475     149.191    0.010000
296     0.034345943     0.038573977     305.147     30.344    223.564     149.513    0.000000
297     0.040595673     0.034417953     303.283     30.120    249.895     149.329    0.020000
298     0.035323203     0.046827082     308.682     32.215    244.291     149.358    0.010000
299     0.041409675     0.033081770     306.108     31.089    243.048     147.490    0.010000
300     0.023259286     0.033968452     312.915     33.245    234.966     147.780    0.010000
301     0.027349403     0.030529803     307.948     31.165    236.785     149.298    0.010000
302     0.050838556     0.033280939     304.976     30.554    228.630     149.784    0.010000
303     0.040167041     0.039129712     312.494     32.342    216.820     149.909    0.010000
304     0.037848100     0.033310849     310.298     33.158    226.664     148.468    0.010000
305     0.028479964     0.028179526     304.957     31.840    234.003     148.422    0.010000
306     0.033327810     0.032971896     305.698     32.172    232.277     148.795    0.010000
307     0.035900801     0.024438931     303.944     31.905    231.972     149.261    0.010000
308     0.039596923     0.036417354     306.668     31.916    233.183     149.722    0.020000
309     0.037484337     0.031111183     304.789     31.959    232.332     148.856    0.000000
310     0.034269661     0.028231466     303.229     31.866    236.902     149.592    0.020000
311     0.040862538     0.030212268     300.732     30.172    227.375     149.879    0.000000
312     0.036461003     0.043454599     307.164     32.952    226.293     149.464    0.010000
313     0.043501101     0.030884644     301.206     30.227    232.885     149.706    0.010000
314     0.032046128     0.042492080     311.303     33.187    224.972     147.943    0.010000
315     0.029474093     0.030288711     306.357     32.139    226.498     148.585    0.020000
316     0.027873803     0.027903695     309.830     32.922    229.162     149.799    0.010000
317     0.038777962     0.026623841     307.637     30.849    225.732     148.910    0.000000
318     0.032723162     0.035811219     312.988     33.049    227.746     149.619    0.010000
319     0.035872661     0.023708923     320.877     34.031    215.746     148.220    0.020000
320     0.031346008     0.023330906     309.126     30.182    214.898     148.852    0.000000
321     0.039292760     0.037203535     313.543     32.457    213.637     149.374    0.020000
322     0.037441529     0.030632287     318.002     33.856    214.913     149.761    0.010000
323     0.043145005     0.027566001     318.721     33.158    218.699     148.462    0.000000
324     0.035893593     0.032023672     318.686     33.156    216.252     148.488    0.010000
325     0.031365596     0.026583143     317.369     32.830    224.855     149.325    0.020000
326     0.031312890     0.024296386     314.885     30.284    220.914     149.897    0.000000
327     0.041906878     0.041877422     312.040     30.237    219.614     149.820    0.010000
328     0.042130511     0.039828941     323.209     33.354    224.360     149.911    0.010000
329     0.036598515     0.029380672     316.402     32.331    226.818     149.346    0.020000
330     0.041271027     0.024329416     319.140     33.325    257.216     148.479    0.000000
331     0.036089808     0.023824979     318.267     31.887    225.888     149.025    0.020000
332     0.026872426     0.027878128     314.615     31.123    221.040     149.969    0.000000
333     0.038017165     0.032552455     318.974     32.432    218.840     148.648    0.020000
334     0.039260279     0.030134283     325.960     34.283    221.763     149.956    0.000000
335     0.059870351     0.033086129     317.672     32.810    260.452     143.476    0.020000
336     0.018196786     0.027534284     312.908     30.124    257.476     147.150    0.010000
337     0.037788682     0.045878209     328.298     34.969    258.707     144.673    0.010000
338     0.022708554     0.028690478     323.490     33.716    261.546     149.642    0.010000
339     0.041920722     0.028068395     320.042     32.126    260.027     147.254    0.000000
340     0.022174554     0.029921928     325.982     33.796    259.350     146.434    0.020000
341     0.024646968     0.029226022     323.384     32.882    258.098     149.526    0.010000
342     0.053097293     0.024830433     324.317     33.524    255.563     145.828    0.010000
343     0.027816599     0.024897316     323.850     32.770    257.380     148.174    0.010000
344     0.028380552     0.036062278     326.931     33.834    258.576     149.852    0.010000
345     0.039554056     0.026156679     330.125     34.325    258.771     147.892    0.010000
346     0.029876310     0.024720771     321.472     32.485    261.879     144.487    0.010000
347     0.023094727     0.028803496     324.752     33.163    263.934     143.489    0.010000
348     0.022447187     0.024622878     317.373     31.603    262.936     149.309    0.010000
349     0.049852688     0.024456711     319.267     32.864    263.572     148.178    0.010000
350     0.028387418     0.030835498     320.344     31.907    268.362     149.173    0.010000
351     0.043472353     0.025958702     314.576     31.410    268.364     146.522    0.010000
352     0.027961852     0.031832553     318.493     31.300    269.756     148.947    0.010000
353     0.032194287     0.036196936     319.738     32.591    268.463     149.646    0.010000
354     0.038452331     0.035376713     317.429     32.215    270.707     149.176    0.010000
355     0.032714110     0.033980463     316.930     32.280    270.856     147.282    0.010000
356     0.025736758     0.028671091     321.300     33.549    271.702     148.988    0.010000
357     0.032877572     0.029151628     318.776     32.293    270.960     147.344    0.010000
358     0.028400334     0.033851225     323.846     34.234    273.843     149.820    0.010000
359     0.044506341     0.027627291     317.208     31.839    268.556     149.578    0.010000
360     0.039189212     0.029287206     321.515     32.703    272.399     148.424    0.020000
361     0.033479616     0.025129145     312.587     31.785    269.333     148.222    0.000000
362     0.033601675     0.030584116     319.583     33.977    269.208     147.294    0.010000
363     0.026495216     0.024165701     321.355     33.883    271.744     149.424    0.020000
364     0.035882991     0.028146926     312.000     32.699    271.225     148.751    0.010000
365     0.036665644     0.033434816     312.440     31.219    273.278     149.913    0.010000
366     0.042162661     0.034493890     312.756     31.596    274.114     149.395    0.000000
367     0.038710076     0.032374855     314.641     33.958    277.236     149.694    0.010000
368     0.038981106     0.028628662     310.213     32.992    275.638     147.933    0.020000
369     0.032661200     0.024485316     314.472     34.031    274.816     145.828    0.000000
370     0.024127198     0.023406416     308.112     31.314    275.274     149.559    0.020000
371     0.034946326     0.037246622     310.238     32.928    275.119     149.042    0.010000
372     0.036931880     0.023362594     310.301     31.849    273.244     149.178    0.000000
373     0.037206370     0.028914904     313.649     32.612    272.656     148.585    0.020000
374     0.030866140     0.030747117     309.675     31.801    273.091     148.497    0.010000
375     0.032280236     0.029492835     312.720     32.320    272.820     149.954    0.010000
376     0.041058924     0.026044806     317.360     34.612    275.261     149.279    0.010000
377     0.036129653     0.024008946     308.722     31.695    274.317     149.175    0.010000
378     0.036063939     0.027239447     312.842     33.653    273.886     149.393    0.010000
379     0.043211024     0.026637860     310.197     31.219    269.910     149.220    0.010000
380     0.039823156     0.028089505     312.049     33.424    271.068     149.718    0.010000
381     0.050478987     0.032243252     323.412     36.016    275.958     149.863    0.010000
382     0.051563736     0.020743128     313.148     33.789    266.732     147.406    0.010000
383     0.028674437     0.023369031     310.906     31.809    277.328     149.827    0.010000
384     0.044866018     0.032712724     317.449     33.800    266.355     146.335    0.010000
385     0.024828508     0.020740265     315.338     34.098    272.694     147.713    0.010000
386     0.021176405     0.024480578     322.734     34.871    268.069     147.644    0.020000
387     0.026102481     0.024176609     316.126     32.744    264.058     149.090    0.000000
388     0.039352275     0.026264658     317.306     34.265    263.796     142.661    0.010000
389     0.021392968     0.025559833     319.085     33.780    270.611     149.262    0.010000
390     0.052471545     0.028153582     312.134     31.056    266.822     143.490    0.010000
391     0.019814746     0.034878947     318.289     33.913    257.996     148.951    0.020000
392     0.036255907     0.036136489     319.079     34.746    263.642     148.097    0.000000
393     0.027517617     0.032139137     309.495     31.820    265.634     146.347    0.020000
394     0.025842054     0.026334727     314.445     32.115    274.939     148.989    0.010000
395     0.032650039     0.027274376     318.375     34.465    272.687     149.243    0.010000
396     0.033219058     0.029107913     317.632     34.159    271.347     149.653    0.010000
