fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
390     0.002213644     0.001627105     318.838     33.995    272.039     149.699    0.130000
391     0.002494903     0.001577748     318.415     33.943    270.721     149.412    0.140000
392     0.002353397     0.001613517     315.566     33.079    271.765     149.374    0.140000
393     0.002261664     0.001627261     318.592     33.980    271.271     149.527    0.140000
394     0.002326478     0.001471541     313.428     32.761    272.318     149.899    0.130000
395     0.002672318     0.001658272     314.498     32.807    271.197     149.881    0.130000
396     0.002529607     0.001741842     313.263     32.836    267.307     149.647    0.140000
397     0.002453475     0.001741673     314.549     32.856    266.327     149.234    0.140000
398     0.002123775     0.001762853     317.476     33.585    267.979     149.994    0.130000
399     0.002649375     0.001704487     314.378     33.066    271.307     149.059    0.130000
400     0.002046213     0.001650706     314.080     32.805    270.558     148.940    0.130000
401     0.002130848     0.001649310     314.008     32.657    270.981     149.371    0.130000
402     0.002262997     0.001780472     317.480     33.477    271.007     149.306    0.130000
403     0.002351234     0.001641657     320.383     34.241    270.554     149.454    0.140000
404     0.002386151     0.001649315     320.729     34.223    269.569     149.787    0.140000
405     0.002456528     0.001572751     320.670     34.193    270.818     149.968    0.140000
406     0.002746730     0.001582520     322.898     34.763    268.011     149.384    0.130000
407     0.002208594     0.001543718     322.243     34.688    268.595     149.385    0.140000
408     0.002360210     0.001550455     320.691     35.269    269.547     149.346    0.140000
409     0.002156034     0.001569976     322.490     34.307    269.501     149.770    0.130000
410     0.002510487     0.001539299     322.002     33.663    268.459     149.667    0.130000
411     0.002438443     0.001555673     322.303     33.687    266.825     149.187    0.140000
412     0.002147737     0.001588596     324.935     34.637    268.570     149.991    0.120000
413     0.002616429     0.001614439     323.629     34.004    268.014     149.749    0.150000
414     0.002475144     0.001510903     323.538     34.041    267.390     149.909    0.130000
415     0.002761381     0.001627508     323.205     33.890    266.385     149.849    0.130000
416     0.002673811     0.001561788     321.522     33.501    263.723     149.977    0.130000
417     0.002676524     0.001566414     322.836     34.033    266.464     149.868    0.150000
418     0.002589907     0.001610927     320.912     33.465    266.198     149.323    0.130000
419     0.002315862     0.001600491     323.602     34.186    266.826     149.709    0.140000
420     0.002550011     0.001634411     318.424     34.576    263.165     149.688    0.130000
421     0.002328864     0.001611874     317.004     32.842    267.551     149.945    0.130000
422     0.002641658     0.001625419     316.282     34.486    269.008     149.906    0.140000
423     0.002542309     0.001589083     318.256     35.143    265.868     149.479    0.140000
424     0.002339690     0.001561079     315.572     34.785    262.970     149.235    0.130000
425     0.002166075     0.001555382     320.750     35.005    267.906     149.797    0.140000
426     0.002291661     0.001514609     315.745     35.306    267.136     149.419    0.130000
427     0.002394093     0.001579919     320.035     35.330    268.035     149.984    0.140000
428     0.002671155     0.001521932     314.004     35.202    267.142     149.724    0.130000
429     0.002610653     0.001504353     315.710     35.636    262.373     149.705    0.140000
430     0.002420640     0.001525718     314.135     35.809    267.138     149.984    0.140000
431     0.002824743     0.001508586     313.370     35.689    266.121     149.890    0.130000
432     0.002486433     0.001532622     313.912     36.076    262.975     149.444    0.140000
433     0.002321171     0.001603148     318.443     36.626    266.327     149.700    0.130000
434     0.002560834     0.001595885     311.995     36.018    266.720     149.825    0.140000
435     0.002625945     0.001487465     312.326     36.460    266.967     149.902    0.140000
436     0.002507219     0.001513077     311.360     36.365    265.733     149.961    0.140000
437     0.002759311     0.001506273     312.290     37.158    264.642     149.855    0.120000
438     0.002489088     0.001547571     312.549     37.469    264.644     149.744    0.140000
439     0.002434538     0.001502255     310.847     37.533    265.584     149.734    0.140000
440     0.002471631     0.001522085     312.264     38.065    267.830     149.834    0.130000
441     0.002496294     0.001584024     310.034     37.706    263.345     149.304    0.140000
442     0.002237835     0.001443752     310.127     37.619    265.146     149.911    0.130000
443     0.002622698     0.001460291     310.588     38.173    261.906     149.543    0.140000
444     0.002288829     0.001509241     308.644     37.797    264.446     149.676    0.140000
445     0.002440889     0.001515309     309.773     38.017    266.293     149.927    0.140000
446     0.002536777     0.001483135     310.551     38.590    261.791     149.712    0.130000
447     0.002428387     0.001518249     308.773     36.497    262.961     149.916    0.130000
448     0.002714960     0.001293866     308.269     38.015    261.509     149.237    0.140000
449     0.002081062     0.001603381     314.040     38.601    263.538     149.644    0.130000
450     0.002451831     0.001637839     310.819     39.048    263.379     149.887    0.140000
451     0.002615245     0.001531496     310.583     38.705    262.737     149.900    0.130000
452     0.002678337     0.001449402     309.824     38.916    259.594     149.924    0.140000
453     0.002400926     0.001504552     310.201     38.989    257.019     149.556    0.140000
454     0.002377602     0.001507732     312.567     39.870    258.903     149.934    0.130000
455     0.002640238     0.001625586     315.843     39.824    260.415     149.812    0.140000
456     0.002476725     0.001499733     310.566     39.605    258.010     149.560    0.130000
457     0.002368381     0.001483239     311.790     39.994    260.237     149.827    0.140000
458     0.002586833     0.001545595     311.753     39.933    261.291     149.539    0.130000
459     0.002456145     0.001486027     311.666     39.817    256.582     149.939    0.130000
460     0.002506005     0.001457057     317.991     39.625    257.792     149.613    0.140000
461     0.002456721     0.001445628     318.083     39.850    259.180     149.999    0.130000
462     0.002686281     0.001525929     317.645     39.996    260.602     149.994    0.140000
463     0.002984609     0.001519341     314.877     39.839    256.632     149.988    0.130000
464     0.002763384     0.001498849     314.579     39.878    258.988     149.807    0.130000
465     0.002331477     0.001490906     316.070     40.410    259.620     149.986    0.140000
466     0.002738287     0.001544403     314.638     39.803    263.507     149.989    0.130000
467     0.002721661     0.001425936     320.894     41.509    262.700     149.952    0.140000
468     0.002642376     0.001687941     317.049     40.650    265.328     149.884    0.130000
469     0.002528153     0.001491354     317.415     40.438    263.625     149.622    0.140000
470     0.002456489     0.001510277     316.650     39.886    262.834     149.964    0.140000
471     0.002432141     0.001431303     317.116     39.883    263.619     149.919    0.130000
472     0.002858707     0.001481544     322.862     41.361    265.971     149.872    0.130000
473     0.002624039     0.001626377     318.650     40.035    263.558     149.776    0.130000
474     0.002713728     0.001396478     318.241     39.397    264.023     149.994    0.140000
475     0.002710947     0.001474632     319.254     40.006    267.506     149.726    0.130000
476     0.002407466     0.001518830     324.636     41.293    262.105     149.951    0.130000
477     0.002616931     0.001644901     320.606     40.264    267.326     149.704    0.140000
478     0.002515614     0.001443695     326.103     41.641    268.572     149.791    0.130000
479     0.002655878     0.001574255     320.039     40.305    267.583     149.941    0.150000
480     0.002715965     0.001458528     325.009     40.705    269.137     149.876    0.120000
481     0.002706803     0.001530234     324.288     40.457    268.947     149.878    0.140000
482     0.002691217     0.001480896     325.680     41.794    270.667     149.833    0.120000
483     0.002503648     0.001620288     326.058     41.071    269.640     149.851    0.150000
484     0.002635059     0.001463996     325.711     41.069    267.660     149.963    0.120000
485     0.002514399     0.001477872     325.792     40.591    272.765     149.995    0.140000
486     0.002953717     0.001474414     326.058     41.057    270.941     149.822    0.140000
487     0.002502472     0.001516975     320.385     40.718    270.608     149.682    0.130000
488     0.002680300     0.001471938     320.821     40.933    271.694     149.775    0.130000
489     0.002478691     0.001524366     321.856     41.202    269.041     149.901    0.140000
490     0.002558808     0.001497930     326.379     41.512    272.155     149.911    0.130000
491     0.002506273     0.001492764     326.968     42.795    268.453     149.994    0.130000
492     0.002736860     0.001662455     327.533     43.229    270.916     149.974    0.130000
493     0.002570973     0.001475890     326.961     43.065    269.507     149.805    0.140000
494     0.002453752     0.001458846     327.427     43.208    271.595     149.996    0.130000
495     0.002784576     0.001473790     327.799     43.356    269.631     149.749    0.130000
496     0.002433813     0.001446919     326.698     42.578    270.915     149.971    0.130000
497     0.002637441     0.001410309     325.655     42.343    271.123     149.841    0.130000
498     0.002447728     0.001508527     326.752     42.884    269.710     149.928    0.130000
499     0.002805933     0.001586967     325.253     42.144    269.575     149.968    0.140000
500     0.002586404     0.001532093     326.365     42.762    271.650     149.891    0.130000
501     0.002644893     0.001469368     325.419     42.700    268.638     149.623    0.130000
502     0.002473284     0.001491441     326.056     42.640    270.745     149.911    0.150000
503     0.002668640     0.001477582     326.404     42.955    271.272     149.933    0.130000
504     0.002710580     0.001504288     320.669     40.991    267.290     149.832    0.130000
505     0.002512653     0.001377607     326.479     43.187    267.556     149.927    0.140000
506     0.002571070     0.001698866     326.046     42.844    267.443     149.916    0.140000
507     0.002557716     0.001500677     321.480     40.765    270.673     149.563    0.130000
508     0.002371871     0.001378999     325.775     42.841    271.923     149.778    0.130000
509     0.002603948     0.001836892     326.537     43.108    270.537     149.886    0.150000
510     0.002618869     0.001545847     325.996     42.904    268.497     149.469    0.130000
511     0.002293472     0.001455470     325.845     42.797    271.222     149.865    0.140000
512     0.002689191     0.001483667     326.157     43.304    268.793     149.418    0.130000
513     0.002268110     0.001511253     326.997     43.362    268.961     149.852    0.140000
514     0.002649390     0.001489749     326.468     43.357    270.235     149.976    0.130000
515     0.002493841     0.001463474     320.356     40.763    269.364     149.555    0.140000
516     0.002306356     0.001388023     327.041     44.053    270.397     149.783    0.130000
517     0.002413463     0.001884190     326.539     43.708    271.216     149.991    0.130000
518     0.002827124     0.001534236     326.946     43.666    267.448     149.995    0.140000
519     0.002703746     0.001412768     326.627     43.284    268.762     149.903    0.120000
520     0.002640923     0.001383563     320.418     40.285    268.533     149.791    0.130000
521     0.002670255     0.001373300     327.640     44.290    268.283     149.700    0.140000
522     0.002367768     0.002181643     327.139     43.839    267.066     149.843    0.140000
523     0.002315662     0.001498023     326.925     43.693    269.726     149.971    0.120000
524     0.002641296     0.001508727     326.891     43.726    269.387     149.861    0.140000
525     0.002639535     0.001579901     326.804     43.815    270.167     149.975    0.140000
526     0.002768660     0.001485583     327.553     44.507    267.618     149.796    0.130000
527     0.002455899     0.001556727     322.717     44.057    269.023     149.898    0.130000
528     0.002760371     0.001496652     323.641     44.451    266.810     149.826    0.140000
529     0.002645174     0.001569768     326.481     45.384    266.125     149.956    0.140000
530     0.002677002     0.001534861     323.184     44.084    268.454     149.930    0.130000
531     0.002808447     0.001409762     326.368     43.466    261.386     149.741    0.120000
532     0.002709885     0.001441029     322.402     43.668    261.234     149.808    0.140000
533     0.002443756     0.001469148     324.136     44.208    259.109     149.906    0.140000
534     0.002609051     0.001503001     323.512     44.014    266.745     149.938    0.130000
535     0.002857708     0.001534900     324.195     44.226    267.929     149.946    0.120000
536     0.002625729     0.001598906     323.150     43.284    265.841     149.982    0.140000
537     0.002660804     0.001479111     328.376     43.571    262.917     149.783    0.140000
538     0.002518528     0.001551359     325.743     44.054    268.760     149.888    0.130000
539     0.002700862     0.001553620     328.019     43.215    264.431     149.917    0.130000
540     0.002597017     0.001486296     325.704     43.712    266.373     149.594    0.120000
541     0.002357424     0.001534978     324.747     43.202    255.294     149.730    0.140000
542     0.002619131     0.001448702     324.367     43.317    265.526     149.952    0.120000
543     0.002660282     0.001509632     326.545     43.873    263.829     149.829    0.120000
544     0.002391357     0.001513978     325.360     43.331    264.576     149.821    0.130000
545     0.002517252     0.001462164     330.894     45.045    263.378     149.770    0.130000
546     0.002576568     0.001627162     330.282     44.858    262.925     149.990    0.130000
547     0.002828829     0.001531737     330.364     43.652    257.024     149.911    0.120000
548     0.002579284     0.001469523     330.769     43.716    257.537     149.797    0.130000
549     0.002490111     0.001463952     328.491     43.019    254.320     149.820    0.140000
550     0.002484101     0.001441590     328.991     43.200    263.413     149.412    0.140000
551     0.002306915     0.001471206     330.260     43.484    261.947     149.443    0.120000
552     0.002217283     0.001499510     330.334     45.145    267.190     149.989    0.130000
553     0.002739576     0.001675342     329.551     43.728    268.471     149.892    0.140000
554     0.002595425     0.001409632     330.545     43.958    266.569     149.783    0.130000
555     0.002651489     0.001472726     328.570     43.738    263.073     149.923    0.130000
556     0.002633385     0.001478971     322.424     40.953    267.777     149.951    0.140000
557     0.002696799     0.001305164     326.480     43.142    260.157     149.595    0.140000
558     0.002360759     0.001585933     323.264     41.574    270.632     149.323    0.120000
559     0.002229983     0.001451648     322.547     41.569    272.634     149.723    0.130000
560     0.002596396     0.001434539     322.961     41.621    271.961     149.923    0.140000
561     0.002696998     0.001474196     325.344     43.001    273.516     149.582    0.130000
562     0.002355395     0.001632254     323.580     42.529    273.445     149.849    0.140000
563     0.002652758     0.001453704     322.741     42.435    273.397     149.866    0.140000
564     0.002689852     0.001503192     324.526     43.157    272.902     149.805    0.120000
565     0.002460848     0.001548979     323.270     42.704    275.758     149.914    0.150000
566     0.002777035     0.001540560     323.092     42.754    276.267     149.852    0.130000
567     0.002542395     0.001489511     327.697     44.856    275.563     149.847    0.140000
568     0.002477307     0.001773611     326.080     44.119    274.987     149.930    0.130000
569     0.002681263     0.001487484     325.635     43.974    273.100     149.810    0.140000
570     0.002707289     0.001467265     328.553     44.833    273.249     149.947    0.140000
571     0.002556942     0.001587387     327.515     44.263    272.101     149.935    0.130000
572     0.002606723     0.001457720     326.189     43.876    272.338     149.931    0.130000
573     0.002692012     0.001474589     327.697     42.203    269.674     149.727    0.140000
574     0.002509154     0.001454598     326.378     41.838    269.349     149.914    0.140000
575     0.002752457     0.001481955     325.599     45.266    267.095     149.683    0.130000
576     0.002398052     0.001983660     327.122     41.849    268.944     149.904    0.140000
577     0.002666255     0.001368223     328.620     42.263    268.980     149.888    0.140000
578     0.002572554     0.001618001     328.246     42.106    265.509     149.645    0.120000
579     0.002492740     0.001471996     327.374     41.344    263.542     149.734    0.140000
580     0.002614179     0.001440509     327.367     41.522    261.801     149.791    0.140000
581     0.002415613     0.001541270     329.797     42.067    261.123     149.903    0.130000
582     0.002722477     0.001547685     327.670     41.174    257.043     149.734    0.140000
583     0.002601175     0.001497782     328.736     41.570    268.064     149.959    0.130000
584     0.002502172     0.001531928     328.933     41.247    269.142     149.831    0.140000
585     0.002472535     0.001464036     329.031     41.263    269.306     149.967    0.130000
586     0.002558104     0.001523791     329.836     41.273    261.236     149.671    0.130000
587     0.002567885     0.001527108     330.563     41.780    266.591     149.971    0.130000
588     0.002658305     0.001557401     327.219     39.895    258.736     149.967    0.130000
589     0.002791408     0.001471727     330.633     41.614    257.043     149.955    0.130000
590     0.002620437     0.001744889     327.091     39.064    256.035     149.995    0.140000
591     0.002727534     0.001506985     327.290     39.043    254.902     149.984    0.130000
592     0.002590229     0.001510345     325.960     38.418    249.542     149.293    0.130000
593     0.002242328     0.001437999     322.837     37.441    264.048     149.976    0.140000
