fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
393     0.008126127     0.006792026     320.189     34.171    267.943     149.948    0.020000
394     0.011912832     0.005688377     316.201     33.298    267.023     149.505    0.020000
395     0.008704181     0.006741614     321.349     34.762    267.339     149.713    0.020000
396     0.009778812     0.006108864     321.446     34.900    266.106     149.713    0.010000
397     0.010559726     0.006445350     317.978     35.097    273.922     149.806    0.030000
398     0.009413227     0.006059874     323.310     35.426    271.351     149.570    0.010000
399     0.010017957     0.005581017     315.656     33.324    270.256     148.941    0.020000
400     0.009637913     0.006299446     322.744     34.921    269.694     149.469    0.020000
401     0.009760780     0.006164091     312.654     32.503    268.082     148.396    0.020000
402     0.007437127     0.006253497     320.238     34.317    269.132     148.499    0.020000
403     0.007765228     0.006897731     321.553     34.369    270.340     149.643    0.010000
404     0.011710577     0.006750345     319.590     33.839    266.242     149.134    0.020000
405     0.007896281     0.006294357     314.794     32.738    267.872     149.775    0.030000
406     0.010683367     0.006981492     320.687     34.014    270.786     149.579    0.010000
407     0.008791277     0.006304935     318.944     33.518    269.412     148.684    0.020000
408     0.008726411     0.007010222     321.141     34.066    268.942     148.901    0.030000
409     0.008704301     0.006040891     323.065     34.635    265.446     149.184    0.010000
410     0.008262057     0.006762957     322.563     34.337    268.005     149.422    0.020000
411     0.010608675     0.006258900     323.204     33.885    267.918     149.914    0.020000
412     0.010669323     0.006094498     323.178     34.253    261.855     149.565    0.020000
413     0.010590131     0.006024499     323.483     33.713    267.106     149.637    0.020000
414     0.008991520     0.005775457     324.609     34.193    267.947     149.999    0.020000
415     0.011232596     0.006479117     318.123     32.752    267.476     149.903    0.010000
416     0.010390159     0.006866206     318.042     32.530    262.543     149.802    0.030000
417     0.011494770     0.007127254     322.501     33.655    263.414     149.952    0.020000
418     0.012928795     0.005713761     319.021     34.334    269.358     149.791    0.020000
419     0.010350419     0.005908291     319.539     33.161    268.300     149.928    0.010000
420     0.010423415     0.007381010     321.206     35.383    263.604     148.959    0.020000
421     0.009379898     0.006696403     322.995     35.515    267.828     149.433    0.020000
422     0.009894484     0.005944120     322.169     35.883    266.710     149.900    0.020000
423     0.010746676     0.006202751     317.333     33.466    267.104     149.331    0.020000
424     0.010562239     0.006266186     314.216     32.815    263.645     149.395    0.020000
425     0.008810584     0.006711865     319.996     34.914    263.076     149.767    0.020000
426     0.010158323     0.006543344     317.026     35.482    267.628     149.540    0.020000
427     0.008560987     0.005951372     316.549     35.733    261.979     148.899    0.010000
428     0.007907925     0.006264966     312.487     33.183    260.674     149.653    0.020000
429     0.009505511     0.005939408     318.869     35.108    267.756     149.880    0.020000
430     0.009348646     0.006159370     314.172     35.954    265.944     148.929    0.030000
431     0.007278876     0.006155835     313.582     34.340    267.030     149.754    0.010000
432     0.009612123     0.006375235     314.265     35.945    265.459     149.551    0.020000
433     0.009512329     0.006668440     312.991     36.125    264.256     149.604    0.020000
434     0.010832814     0.006287916     313.719     36.781    256.934     148.925    0.020000
435     0.008893347     0.006168499     311.443     36.241    262.028     148.960    0.020000
436     0.009040221     0.005656659     312.970     35.181    260.903     148.040    0.020000
437     0.007958098     0.005859398     313.774     37.561    265.107     149.765    0.010000
438     0.009821368     0.006457403     312.825     37.675    260.550     149.057    0.020000
439     0.008944971     0.006313206     308.123     34.664    264.021     149.367    0.030000
440     0.008985276     0.005816882     312.956     38.339    260.704     149.360    0.010000
441     0.009483423     0.006787864     308.308     35.250    265.612     149.868    0.020000
442     0.011381883     0.006043309     310.731     37.811    262.968     149.300    0.020000
443     0.007670015     0.007851966     308.826     35.766    260.736     149.840    0.020000
444     0.010432836     0.005392169     314.078     38.048    259.091     149.659    0.030000
445     0.009932728     0.007250497     314.188     38.350    264.329     149.938    0.010000
446     0.011183381     0.006277881     308.977     38.310    267.625     149.303    0.020000
447     0.008769820     0.005847153     307.674     36.315    264.977     149.781    0.020000
448     0.010434350     0.005309850     308.958     38.030    264.565     149.948    0.020000
449     0.011212868     0.006698261     313.488     39.504    263.066     149.849    0.010000
450     0.010383129     0.006589039     314.575     39.068    263.003     149.925    0.020000
451     0.010325582     0.006289906     312.638     39.418    262.593     149.755    0.020000
452     0.009831821     0.005374230     309.358     37.007    259.818     149.101    0.030000
453     0.009234359     0.005767023     311.261     39.321    264.191     149.873    0.010000
454     0.011183104     0.007240186     315.590     37.341    253.995     149.302    0.020000
455     0.008754184     0.005457697     314.015     37.448    258.102     149.076    0.020000
456     0.009832310     0.006160251     316.800     41.500    257.642     149.304    0.020000
457     0.008895596     0.009288654     315.696     40.931    261.258     149.628    0.010000
458     0.009938421     0.006414666     311.427     37.944    260.951     149.653    0.030000
459     0.009379462     0.005758888     313.030     40.364    255.470     149.708    0.020000
460     0.010452882     0.007058812     314.052     39.835    257.312     149.889    0.010000
461     0.009680568     0.005690905     317.026     39.424    259.289     149.980    0.020000
462     0.011189104     0.005313853     313.045     37.966    257.755     149.732    0.020000
463     0.009061880     0.005486572     315.017     39.612    259.018     149.418    0.020000
464     0.010263289     0.006315422     314.822     40.150    259.221     149.807    0.020000
465     0.010519190     0.005895013     320.092     40.169    262.325     149.152    0.020000
466     0.009041765     0.006071717     317.644     40.491    262.791     149.946    0.010000
467     0.010618753     0.006461986     315.400     40.086    264.381     149.930    0.030000
468     0.010774345     0.005940663     319.731     41.362    262.474     149.974    0.020000
469     0.011656024     0.005888551     316.438     40.310    261.988     149.946    0.010000
470     0.010147187     0.005587871     317.604     40.147    265.646     149.674    0.020000
471     0.009929939     0.005995554     316.915     39.940    262.719     149.836    0.020000
472     0.011330164     0.005899692     318.610     40.176    265.426     149.881    0.020000
473     0.011681233     0.006339337     319.409     40.208    267.694     149.735    0.020000
474     0.010389666     0.005628720     323.693     41.074    263.058     149.715    0.010000
475     0.009118825     0.006244823     325.677     41.849    260.533     149.979    0.020000
476     0.011943038     0.006455321     322.960     39.613    269.562     149.947    0.020000
477     0.009777179     0.005734470     325.710     41.696    265.785     149.340    0.020000
478     0.008609780     0.007522297     325.623     41.552    260.787     149.129    0.020000
479     0.008851102     0.006342615     326.234     41.980    268.136     149.431    0.020000
480     0.009512208     0.006392240     319.149     40.008    267.838     149.191    0.020000
481     0.008865963     0.005526661     325.615     41.373    269.212     149.951    0.020000
482     0.010937713     0.005953279     320.014     39.030    270.497     149.283    0.020000
483     0.008356607     0.004912898     326.377     41.593    268.901     149.562    0.020000
484     0.009071952     0.006247842     326.074     41.497    269.794     149.602    0.010000
485     0.009565816     0.005533132     326.596     41.644    264.101     149.871    0.020000
486     0.009458527     0.005907772     327.093     41.387    270.410     149.535    0.020000
487     0.009615751     0.005867396     326.562     41.185    268.738     149.731    0.020000
488     0.010232090     0.006271953     320.478     40.801    269.827     149.968    0.020000
489     0.011922794     0.006294791     321.826     41.293    273.722     149.928    0.020000
490     0.010116956     0.006003623     322.496     41.508    268.585     149.248    0.020000
491     0.008180362     0.006330006     322.092     41.446    271.279     149.737    0.020000
492     0.009881059     0.006088559     321.362     40.274    269.424     149.971    0.010000
493     0.012673235     0.006047850     322.257     40.512    273.363     149.928    0.020000
494     0.010282734     0.006431118     327.370     43.071    268.825     149.552    0.030000
495     0.009730118     0.007896401     321.275     40.336    271.164     149.787    0.010000
496     0.010676946     0.005606947     327.384     43.792    268.824     149.517    0.020000
497     0.009108196     0.007823391     325.722     41.897    271.790     149.324    0.020000
498     0.009401614     0.005700194     325.849     42.398    267.205     149.965    0.020000
499     0.012298564     0.006303599     326.116     42.744    269.429     149.373    0.020000
500     0.009032145     0.006228007     327.716     44.288    270.962     149.823    0.020000
501     0.010641123     0.006816889     325.817     42.544    268.405     149.962    0.020000
502     0.010511152     0.005558330     320.730     40.733    269.599     149.782    0.010000
503     0.010303140     0.006053572     324.778     42.210    272.180     149.836    0.030000
504     0.009589010     0.006027660     319.924     40.484    269.036     149.591    0.010000
505     0.009892082     0.005692330     326.517     42.727    275.459     149.938    0.020000
506     0.009856783     0.007644215     320.537     40.676    269.079     149.826    0.020000
507     0.009242109     0.005480323     325.988     42.929    272.287     149.742    0.020000
508     0.008836568     0.007263800     326.556     42.825    270.534     149.883    0.010000
509     0.009535107     0.006986637     322.270     43.327    263.354     149.654    0.030000
510     0.009919429     0.005492917     326.653     43.297    268.386     149.603    0.010000
511     0.008489509     0.005962336     326.493     43.337    269.703     149.919    0.020000
512     0.008490359     0.006204407     320.344     40.512    270.516     149.869    0.030000
513     0.010540421     0.005780960     326.628     43.239    269.591     149.643    0.010000
514     0.009944192     0.007358942     322.672     41.524    269.309     149.161    0.020000
515     0.008343061     0.006047236     327.354     44.032    267.151     148.927    0.020000
516     0.008102478     0.007193145     327.042     43.528    266.238     149.877    0.020000
517     0.010126175     0.005660295     322.532     43.780    268.544     149.555    0.020000
518     0.010393310     0.006487305     327.399     44.298    267.769     149.107    0.020000
519     0.008757079     0.005988383     327.626     44.248    266.703     149.267    0.010000
520     0.009265658     0.005918726     320.126     40.474    269.954     149.908    0.020000
521     0.011371236     0.005696053     322.849     43.954    269.019     149.763    0.020000
522     0.009899138     0.006922821     320.549     40.688    268.900     149.931    0.020000
523     0.012646433     0.005485906     326.729     43.352    268.615     149.738    0.020000
524     0.010660940     0.007794036     328.470     44.397    259.125     149.663    0.020000
525     0.010243959     0.006951353     321.377     43.224    267.552     149.577    0.020000
526     0.009414395     0.005656493     326.748     43.760    266.815     149.169    0.010000
527     0.008863537     0.006006842     327.174     44.009    265.991     149.689    0.030000
528     0.009795940     0.006292958     328.321     44.469    270.697     149.941    0.010000
529     0.010841387     0.006100322     322.705     43.624    265.714     149.848    0.020000
530     0.009402610     0.005903924     326.875     43.927    267.023     149.188    0.030000
531     0.009237704     0.006175002     324.114     44.510    269.637     149.921    0.000000
532     0.009639031     0.005811249     323.773     44.184    265.191     149.927    0.030000
533     0.010291244     0.005663536     328.157     43.852    268.105     149.264    0.020000
534     0.009674829     0.006292010     328.749     43.965    266.759     149.305    0.020000
535     0.009138698     0.006513829     329.090     45.848    268.766     149.908    0.010000
536     0.010938542     0.007299194     323.662     43.644    263.953     149.179    0.020000
537     0.009323059     0.005523355     328.319     43.845    267.404     149.287    0.020000
538     0.010181824     0.006070728     329.061     43.888    262.370     149.686    0.020000
539     0.010048483     0.005875273     323.102     43.059    262.933     148.942    0.020000
540     0.008128323     0.005763818     328.711     43.280    266.351     149.579    0.010000
541     0.009082925     0.005999478     328.310     43.043    250.659     148.750    0.030000
542     0.007993577     0.005726047     329.945     43.890    264.039     149.492    0.020000
543     0.009799956     0.006393572     325.781     43.773    268.722     149.675    0.010000
544     0.010508073     0.005875880     323.220     42.778    262.113     149.690    0.020000
545     0.009945245     0.005762432     330.151     44.530    260.679     149.821    0.020000
546     0.009863319     0.006440579     324.703     43.441    261.139     149.143    0.020000
547     0.008861534     0.005736340     331.677     43.911    257.952     149.635    0.010000
548     0.010044128     0.006238807     332.409     44.654    255.675     149.729    0.030000
549     0.009897839     0.006420190     330.399     43.646    254.591     149.820    0.020000
550     0.012372328     0.006143237     327.770     42.979    265.773     149.974    0.010000
551     0.011738556     0.005921917     329.086     43.099    263.832     149.900    0.020000
552     0.011379994     0.006172170     329.690     43.712    266.128     149.812    0.020000
553     0.010594886     0.006526133     328.805     43.149    266.304     149.760    0.010000
554     0.010967372     0.005530121     330.431     43.984    266.697     149.968    0.030000
555     0.011145824     0.005958160     321.929     40.649    272.831     149.679    0.010000
556     0.009714463     0.005382817     328.993     43.906    262.767     149.899    0.030000
557     0.010609323     0.007489459     324.337     42.453    271.016     149.927    0.010000
558     0.011146680     0.005794656     323.552     41.677    270.610     149.327    0.020000
559     0.009269345     0.005821127     320.976     41.227    273.216     149.569    0.010000
560     0.009742325     0.005419719     321.190     40.926    272.603     149.714    0.030000
561     0.009408456     0.005877780     324.335     43.229    272.535     149.035    0.020000
562     0.007764633     0.006191352     327.469     44.624    272.766     149.464    0.020000
563     0.011182099     0.007052958     327.720     45.258    271.661     149.972    0.010000
564     0.010285270     0.006277074     322.771     42.490    271.952     147.216    0.020000
565     0.005835272     0.005088132     328.709     45.615    271.888     149.383    0.020000
566     0.011457692     0.007674996     328.086     45.252    272.257     148.205    0.020000
567     0.007326555     0.005839175     329.077     45.694    272.319     149.667    0.010000
568     0.010091613     0.005790741     326.864     44.101    274.349     149.448    0.020000
569     0.010307678     0.005219353     326.450     44.504    274.149     149.685    0.010000
570     0.009326638     0.006059885     324.576     43.308    272.854     149.918    0.030000
571     0.010861656     0.005194582     327.947     44.881    274.627     149.952    0.010000
572     0.010793547     0.006213931     327.180     44.377    272.741     149.860    0.020000
573     0.010120995     0.005708326     328.406     44.641    272.036     149.685    0.030000
574     0.008962820     0.006171304     329.007     42.753    271.469     149.177    0.020000
575     0.009544588     0.005776998     324.915     45.146    269.025     149.993    0.010000
576     0.009540915     0.007287975     326.007     41.351    269.039     149.909    0.020000
577     0.009724309     0.005588197     328.937     42.203    265.872     149.722    0.010000
578     0.009234317     0.006048374     326.807     45.337    274.142     149.745    0.020000
579     0.010407486     0.007976701     328.783     42.270    254.097     148.028    0.020000
580     0.006705383     0.005760195     326.934     41.128    258.116     149.289    0.030000
581     0.008976708     0.005106209     327.605     41.371    256.159     149.087    0.020000
582     0.008310285     0.005633718     328.795     41.537    269.903     149.844    0.020000
583     0.009788974     0.006110265     341.373     45.366    253.246     149.154    0.010000
584     0.008245870     0.007764243     327.189     40.927    265.298     149.739    0.020000
585     0.010994731     0.005334055     328.900     41.302    272.556     149.914    0.020000
586     0.010622738     0.005643196     329.144     42.072    269.423     149.877    0.010000
587     0.009370777     0.007194702     330.050     40.893    261.013     149.971    0.020000
588     0.011982700     0.005999891     327.499     40.055    257.964     149.557    0.020000
589     0.009183122     0.005721058     329.569     40.569    256.053     149.977    0.030000
590     0.012366222     0.005816340     326.921     38.861    264.589     149.951    0.010000
591     0.010292990     0.005921927     329.751     40.112    251.452     149.477    0.020000
592     0.008734317     0.006508232     326.683     38.470    250.123     149.456    0.010000
593     0.009956574     0.005246938     323.664     37.508    262.770     149.817    0.020000
