fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
84     0.002797777     0.003457581     308.076     35.331    285.856     146.605    0.050000
85     0.003316296     0.003220979     301.644     33.944    285.911     146.903    0.030000
86     0.003159225     0.002947968     308.075     35.533    288.000     145.941    0.050000
87     0.002893950     0.003389142     297.604     32.669    287.515     146.624    0.050000
88     0.003341620     0.003060388     297.244     33.277    287.264     146.970    0.030000
89     0.003222098     0.003395598     298.220     33.316    286.948     147.072    0.050000
90     0.003646553     0.003106844     295.006     32.579    287.302     147.650    0.040000
91     0.003567196     0.003404658     297.472     33.403    287.821     147.893    0.040000
92     0.003350783     0.003240698     297.582     33.457    286.319     147.361    0.060000
93     0.003605629     0.003362197     298.978     33.800    286.712     147.811    0.040000
94     0.003211648     0.003011191     298.028     33.619    285.967     148.297    0.040000
95     0.003876910     0.003143334     296.429     33.395    284.291     147.397    0.040000
96     0.003243063     0.003313520     297.740     33.496    286.400     148.259    0.040000
97     0.003828352     0.003168935     296.008     33.375    284.593     147.588    0.040000
98     0.003450275     0.003270602     301.087     34.598    287.761     149.113    0.050000
99     0.005021765     0.003222258     301.131     34.390    287.840     149.410    0.040000
100     0.005076312     0.003152028     300.535     33.927    286.464     149.326    0.060000
101     0.004383418     0.003074160     299.872     33.435    283.756     149.649    0.030000
102     0.004737482     0.003278188     304.116     34.246    282.110     149.790    0.050000
103     0.004588789     0.003161743     304.872     33.850    277.513     149.462    0.040000
104     0.004453764     0.003219067     307.731     33.930    274.605     149.756    0.050000
105     0.004758286     0.003192772     307.416     33.588    272.085     149.804    0.050000
106     0.004776441     0.002973644     312.709     34.054    270.811     149.813    0.040000
107     0.005562635     0.003360453     312.646     33.781    268.315     149.759    0.050000
108     0.005145479     0.003222137     316.207     33.962    262.124     148.755    0.040000
109     0.004007104     0.003022559     315.807     33.665    262.001     149.283    0.050000
110     0.004600305     0.003222246     319.003     33.835    260.748     149.990    0.040000
111     0.005902749     0.003140127     321.726     33.976    258.433     149.689    0.050000
112     0.004781486     0.003064401     320.832     33.649    257.106     149.427    0.040000
113     0.004849748     0.003210807     323.687     33.976    253.822     148.559    0.040000
114     0.003883364     0.003260523     321.672     33.108    254.423     149.632    0.050000
115     0.005210015     0.003077603     322.499     33.305    255.706     149.851    0.040000
116     0.004866011     0.003405819     324.978     34.061    254.200     149.994    0.050000
117     0.005515884     0.003101204     322.678     33.279    256.685     149.873    0.050000
118     0.005078938     0.003248688     321.630     33.080    255.739     149.845    0.040000
119     0.005339651     0.003415234     322.594     33.589    256.398     149.587    0.050000
120     0.004884348     0.003301294     320.827     33.665    259.109     149.839    0.050000
121     0.005403152     0.003132638     322.000     34.042    264.037     149.536    0.040000
122     0.005309742     0.003185292     318.744     33.412    259.635     149.784    0.040000
123     0.004553624     0.003347817     315.345     32.467    261.305     149.660    0.050000
124     0.004548512     0.003267936     317.947     33.809    262.656     149.438    0.050000
125     0.004458078     0.003154795     315.060     33.286    261.900     149.389    0.030000
126     0.004863372     0.003333353     314.622     33.505    268.993     149.379    0.050000
127     0.004541060     0.003175242     315.137     33.719    263.322     148.732    0.040000
128     0.004015894     0.003178852     315.672     33.988    262.951     148.655    0.050000
129     0.003849769     0.003331139     315.445     34.053    265.773     149.266    0.040000
130     0.004211968     0.003334375     311.653     32.962    265.574     149.603    0.050000
131     0.005372395     0.003164179     313.043     33.807    266.240     149.623    0.050000
132     0.004883519     0.003355584     312.958     33.460    265.605     149.238    0.040000
133     0.004203011     0.003222039     313.566     33.739    268.368     149.219    0.050000
134     0.004750634     0.003191494     310.724     33.146    267.585     149.448    0.040000
135     0.004550148     0.003527006     310.962     33.069    270.105     149.923    0.040000
136     0.004884986     0.003273233     313.985     33.725    268.924     149.737    0.050000
137     0.005100929     0.003431096     312.150     33.316    270.120     149.663    0.050000
138     0.004806196     0.003207958     312.146     33.302    270.791     149.987    0.040000
139     0.005487115     0.003327481     310.989     32.684    269.984     149.766    0.050000
140     0.005444109     0.003297419     311.137     33.034    270.254     148.880    0.040000
141     0.004302666     0.003410416     312.721     33.231    270.828     149.849    0.040000
142     0.005022716     0.003527673     309.648     32.420    279.750     149.969    0.050000
143     0.005615728     0.003736835     311.551     32.796    270.582     149.262    0.050000
144     0.004517493     0.003671663     312.799     33.407    273.979     149.781    0.040000
145     0.004981144     0.003295502     312.499     33.375    271.726     149.123    0.040000
146     0.004186897     0.003248418     312.143     32.956    272.576     149.460    0.050000
147     0.004815167     0.003390308     312.150     33.551    272.476     149.742    0.040000
148     0.005588937     0.003311113     309.885     32.763    272.166     148.799    0.050000
149     0.003878032     0.003360023     310.275     32.813    274.982     149.546    0.050000
150     0.005221063     0.003348986     308.109     32.727    274.088     149.307    0.040000
151     0.004269072     0.003414109     311.069     33.406    275.652     149.354    0.050000
152     0.004166082     0.003265458     313.086     33.716    276.774     149.505    0.040000
153     0.004466311     0.003459424     315.422     33.147    276.716     149.429    0.040000
154     0.004655821     0.003410693     309.476     33.138    278.606     149.727    0.050000
155     0.004762977     0.003290420     310.442     33.194    275.728     148.911    0.040000
156     0.004190282     0.003513681     312.570     33.613    279.122     149.670    0.060000
157     0.004810697     0.003126134     314.468     34.169    278.165     149.473    0.040000
158     0.004867637     0.003493364     312.489     33.745    275.957     148.923    0.040000
159     0.004049928     0.003124699     310.867     33.457    279.992     149.486    0.050000
160     0.004681583     0.002974924     310.521     33.143    281.776     149.829    0.040000
161     0.005314656     0.003226556     313.129     33.974    279.583     149.303    0.040000
162     0.004356286     0.003362167     313.998     33.693    278.965     149.351    0.050000
163     0.004802187     0.003066862     313.561     33.691    281.380     149.643    0.050000
164     0.005004877     0.003209417     309.726     32.759    278.395     149.045    0.040000
165     0.004615572     0.003534692     316.393     34.181    278.206     148.310    0.040000
166     0.003532483     0.003295319     308.386     32.300    279.920     148.427    0.050000
167     0.003713253     0.003279818     310.268     32.561    277.651     147.717    0.050000
168     0.003325022     0.003494797     309.976     32.384    281.315     149.131    0.040000
169     0.004390006     0.003628593     312.711     33.130    281.412     148.741    0.050000
170     0.003883389     0.003369605     310.974     32.341    280.976     148.859    0.040000
171     0.003905555     0.003433740     311.292     32.319    282.896     149.451    0.050000
172     0.005008267     0.003995063     311.087     32.261    284.790     149.594    0.040000
173     0.004644481     0.003633097     314.686     32.858    279.814     148.711    0.050000
174     0.004006128     0.003595171     312.751     32.525    281.406     149.295    0.040000
175     0.004330882     0.003293541     312.489     31.949    278.500     148.563    0.040000
176     0.003906069     0.003669005     309.887     31.205    283.303     149.609    0.050000
177     0.004828062     0.004175204     312.909     31.719    278.972     148.839    0.050000
178     0.003808361     0.003761761     317.366     32.621    281.298     149.425    0.040000
179     0.005326355     0.003958515     278.689     148.988    310.940     31.159    0.050000
180     0.004021327     0.004075004     314.080     31.756    280.228     149.114    0.040000
181     0.004395078     0.004089066     314.933     31.933    281.994     149.606    0.050000
182     0.004658306     0.003643647     313.906     31.603    278.256     148.847    0.040000
183     0.004045863     0.003506757     306.916     30.210    279.446     148.729    0.040000
184     0.004096140     0.004511124     311.577     31.087    281.622     149.695    0.050000
185     0.005063260     0.004578710     310.643     30.757    276.992     148.698    0.050000
186     0.004138519     0.004713260     313.049     31.573    281.183     149.017    0.040000
187     0.004340891     0.003630580     310.749     30.882    281.290     149.142    0.050000
188     0.004489752     0.004668592     311.591     31.147    280.040     148.955    0.040000
189     0.004194392     0.004518278     312.301     30.804    282.589     149.223    0.050000
190     0.004259544     0.004492320     308.393     31.094    274.423     146.471    0.040000
191     0.003143578     0.004686614     312.922     30.852    281.163     148.911    0.050000
192     0.004193676     0.004442394     308.137     30.109    281.921     148.631    0.040000
193     0.004397372     0.005025358     308.768     30.362    280.336     148.267    0.050000
194     0.003558908     0.005505949     307.571     30.099    281.151     148.432    0.040000
195     0.003822136     0.005680082     306.707     30.022    280.855     148.545    0.050000
196     0.003795287     0.005061098     306.267     30.006    276.791     147.191    0.040000
197     0.003298982     0.005567613     309.805     30.610    276.157     147.030    0.050000
198     0.003114842     0.005003128     306.727     30.049    276.054     147.335    0.040000
199     0.003163262     0.005053272     310.427     30.575    280.230     148.370    0.050000
200     0.003986652     0.004169639     310.962     30.941    276.972     147.587    0.040000
201     0.003412334     0.004335084     312.594     31.211    271.420     145.436    0.050000
202     0.002803438     0.004438368     310.570     30.911    278.775     147.991    0.040000
203     0.003727869     0.004337124     309.712     30.643    279.120     148.014    0.050000
204     0.003373219     0.004828745     310.536     31.063    279.912     147.977    0.040000
205     0.003580701     0.004556277     309.938     30.512    273.762     146.033    0.040000
206     0.002867981     0.005004917     279.221     147.692    310.467     30.994    0.050000
207     0.003707637     0.004532632     281.901     148.137    311.007     30.998    0.050000
208     0.003581783     0.004684769     311.412     31.028    283.043     147.254    0.050000
209     0.003201731     0.003896864     277.417     147.233    314.239     31.453    0.030000
210     0.003484200     0.004184999     312.325     31.025    279.626     147.591    0.050000
211     0.003739476     0.004625074     281.076     146.832    314.983     31.788    0.050000
212     0.003264961     0.004020820     315.278     31.694    283.851     147.473    0.040000
213     0.003757924     0.003974112     277.444     147.149    314.236     31.168    0.040000
214     0.003263040     0.004930031     316.360     31.855    275.863     146.643    0.050000
215     0.003136302     0.003979891     278.831     147.691    315.203     31.315    0.050000
216     0.003538041     0.003723854     281.847     147.002    314.332     30.379    0.040000
217     0.003273446     0.004998673     278.085     147.421    314.778     30.461    0.040000
218     0.003460475     0.005100511     284.448     147.722    316.951     30.230    0.050000
219     0.003595907     0.005425918     315.482     30.063    271.955     146.253    0.050000
220     0.003147027     0.005611240     282.473     147.434    317.463     30.288    0.040000
221     0.003613640     0.005145802     318.542     30.243    281.494     147.146    0.040000
222     0.003170215     0.004978989     320.516     30.398    280.989     147.209    0.050000
223     0.003091262     0.004700307     321.142     30.282    280.609     147.206    0.050000
224     0.003155849     0.005147975     321.435     30.339    284.525     147.960    0.040000
225     0.003751768     0.005283121     320.715     30.295    275.762     147.410    0.040000
226     0.003119673     0.005346622     319.538     30.010    280.469     147.348    0.060000
227     0.003477772     0.005391813     322.194     30.034    283.317     147.520    0.030000
228     0.003568049     0.005463512     280.293     147.318    324.022     30.217    0.060000
229     0.003266294     0.005574450     281.596     147.408    321.280     30.203    0.030000
230     0.003451307     0.005052565     324.441     30.614    269.371     145.205    0.050000
231     0.002663657     0.004463616     322.346     30.028    276.039     147.391    0.050000
232     0.003462593     0.005308284     281.035     147.393    324.955     31.603    0.040000
233     0.003356216     0.004164375     283.677     147.601    323.002     30.355    0.040000
234     0.003742723     0.005065934     276.857     147.367    322.075     30.067    0.050000
235     0.003270099     0.005597972     275.678     146.969    323.038     30.464    0.050000
236     0.003339813     0.004836696     276.778     147.084    338.790     33.806    0.040000
237     0.003340387     0.003510703     285.752     147.617    321.639     30.321    0.040000
238     0.003592516     0.005244109     279.731     147.557    325.402     31.000    0.050000
239     0.003215398     0.004562635     276.657     146.908    321.353     30.120    0.050000
240     0.003220898     0.005124397     279.654     147.570    325.073     31.120    0.050000
241     0.003291511     0.003949271     281.190     147.555    322.620     30.388    0.030000
242     0.003307739     0.004672541     283.304     148.152    321.622     30.668    0.050000
243     0.004109970     0.004709752     282.333     147.575    317.223     30.090    0.050000
244     0.003649751     0.005172712     316.026     30.192    287.561     149.063    0.040000
245     0.004505791     0.005434376     280.394     146.668    321.849     30.460    0.050000
246     0.003030076     0.004934486     282.146     147.527    323.168     30.676    0.040000
247     0.003514697     0.004830638     285.268     148.057    317.186     30.151    0.050000
248     0.003902335     0.004922935     315.448     30.171    277.101     146.235    0.040000
249     0.002932087     0.005249603     314.215     30.099    286.906     148.122    0.050000
250     0.004058482     0.005775437     317.224     30.557    284.791     147.741    0.040000
251     0.003519349     0.004552769     314.282     30.001    287.342     146.963    0.050000
252     0.002958203     0.005438349     312.491     30.133    267.042     143.031    0.040000
253     0.002707442     0.005654210     312.413     30.247    282.268     147.169    0.050000
254     0.004054017     0.005665683     311.708     30.231    271.439     144.760    0.040000
255     0.002730792     0.005144108     311.290     30.040    263.301     142.200    0.050000
256     0.002782232     0.005862145     310.388     30.031    280.699     146.825    0.040000
257     0.004177507     0.004915443     311.514     30.117    281.425     147.451    0.040000
258     0.003532748     0.004607336     312.678     30.369    279.358     146.893    0.050000
259     0.002901020     0.004626162     316.534     30.583    278.356     146.507    0.050000
260     0.002920954     0.004987201     311.284     30.075    282.968     147.919    0.040000
261     0.003885583     0.005279530     312.179     30.100    275.413     146.182    0.050000
262     0.002763255     0.004808042     313.132     30.201    278.077     146.644    0.040000
263     0.003023066     0.004918179     311.721     30.279    262.930     144.151    0.050000
264     0.002684277     0.005223688     309.939     30.180    262.892     143.723    0.050000
265     0.002819483     0.005487075     314.747     30.104    258.411     141.228    0.040000
266     0.002837820     0.005334294     310.318     30.322    255.391     140.605    0.040000
267     0.002727361     0.005278115     307.960     30.066    253.624     140.412    0.050000
268     0.002833078     0.005600415     308.664     30.180    257.270     142.148    0.050000
269     0.003100888     0.005331035     312.253     30.047    248.365     140.046    0.030000
270     0.002716043     0.005746076     311.070     30.046    248.394     140.266    0.050000
271     0.003055193     0.005178699     308.754     30.545    250.896     141.444    0.040000
272     0.003030104     0.005089127     307.029     30.194    230.648     136.618    0.050000
273     0.002866652     0.005710360     309.862     30.670    230.904     137.754    0.050000
274     0.003163156     0.005116957     305.957     30.156    216.241     134.559    0.040000
275     0.002656856     0.004954050     307.449     30.617    214.930     135.003    0.050000
276     0.002856889     0.004687863     307.533     30.267    217.041     138.532    0.050000
277     0.003379431     0.004881089     309.006     30.565    235.101     145.334    0.030000
278     0.006082370     0.004882277     307.048     30.112    237.404     148.513    0.050000
279     0.004466175     0.005031952     306.603     30.299    235.297     147.688    0.050000
280     0.003621011     0.004964779     307.626     30.484    237.641     149.409    0.040000
281     0.004900222     0.005058766     305.222     30.362    236.485     149.998    0.050000
282     0.005245330     0.004934197     306.893     30.495    234.643     149.819    0.040000
283     0.005215826     0.004650574     306.734     30.358    232.557     149.414    0.050000
284     0.004842394     0.004673753     306.037     30.192    232.753     149.797    0.040000
285     0.005403051     0.004842534     305.490     30.407    234.245     149.848    0.050000
286     0.004976638     0.005030357     303.250     30.305    235.641     149.774    0.040000
287     0.004923418     0.004820963     307.155     30.847    230.715     149.452    0.040000
288     0.005083764     0.004491985     302.957     30.051    229.782     149.172    0.050000
289     0.004930192     0.005269909     307.324     30.989    225.800     149.844    0.040000
290     0.005102225     0.004624429     302.980     30.280    231.932     149.924    0.050000
291     0.005500473     0.005120724     303.365     30.258    230.483     149.921    0.050000
292     0.005232535     0.005611642     305.242     30.849    229.368     149.448    0.040000
293     0.004677338     0.004863386     309.399     31.996    228.972     149.706    0.050000
294     0.004860731     0.004034231     305.810     31.253    225.086     149.915    0.040000
295     0.004928268     0.004120268     304.676     31.034    223.628     149.573    0.040000
296     0.005250025     0.004182504     303.388     30.969    252.204     149.074    0.050000
297     0.004630103     0.004524547     306.536     31.605    216.903     149.367    0.040000
298     0.004443698     0.003677771     305.508     31.592    248.584     149.912    0.050000
299     0.005561762     0.003678256     306.204     31.642    240.379     149.000    0.040000
300     0.004101109     0.004405182     309.544     32.357    216.385     149.866    0.050000
301     0.005369035     0.003473725     306.005     31.918    243.772     149.717    0.040000
302     0.005078072     0.004092248     308.220     32.276    242.245     149.505    0.050000
303     0.004804457     0.003606617     306.630     31.924    231.939     148.837    0.040000
304     0.004407024     0.003874133     303.701     31.739    235.460     149.963    0.040000
305     0.005347668     0.003989347     305.496     31.828    236.874     149.985    0.050000
306     0.005716292     0.003842756     303.760     31.867    232.859     149.192    0.030000
307     0.004140531     0.003729090     306.269     32.278    231.800     149.501    0.050000
308     0.004800536     0.003776209     305.594     31.970    232.136     149.211    0.040000
309     0.004341277     0.003756242     305.165     32.230    235.124     149.957    0.050000
310     0.005570031     0.003834411     303.546     31.685    233.381     149.745    0.040000
311     0.004734015     0.004181634     305.738     32.328    236.445     149.641    0.050000
312     0.004730321     0.003520544     307.200     32.595    240.714     149.940    0.040000
313     0.005135038     0.003622321     307.582     32.892    226.118     149.998    0.050000
314     0.005646065     0.003227321     306.203     32.433    226.388     149.430    0.040000
315     0.004699773     0.003485871     309.196     32.950    232.530     149.966    0.040000
316     0.004987278     0.003723195     307.610     32.208    227.606     149.877    0.050000
317     0.004858128     0.003762773     308.853     32.532    221.034     148.452    0.050000
318     0.003674633     0.003435980     311.072     32.726    223.041     149.029    0.050000
319     0.004486157     0.003299698     312.927     32.915    223.979     149.686    0.040000
320     0.005065448     0.003627246     312.916     32.318    217.699     149.998    0.040000
321     0.005346504     0.003669600     319.978     33.711    217.868     149.965    0.040000
322     0.005152623     0.003260312     319.260     33.738    217.607     149.670    0.050000
323     0.005004541     0.003374644     316.395     32.287    218.208     149.811    0.040000
324     0.005321398     0.003517734     318.920     32.985    219.981     149.957    0.040000
325     0.005155207     0.003132456     320.065     33.432    216.375     149.996    0.050000
326     0.004985094     0.003250592     319.616     32.999    218.625     149.856    0.040000
327     0.005459205     0.003224264     317.652     32.823    219.101     149.418    0.040000
328     0.004515538     0.003427872     320.788     33.183    222.921     149.717    0.040000
329     0.004973945     0.003207634     316.737     32.729    257.816     149.501    0.040000
330     0.004606155     0.003471232     319.289     33.408    219.400     149.845    0.050000
331     0.005168385     0.003482914     320.501     33.679    259.160     149.233    0.040000
332     0.004645701     0.003188813     321.443     33.789    259.721     149.410    0.050000
333     0.004863870     0.003108042     319.064     33.242    259.429     146.807    0.050000
334     0.002835169     0.003163898     320.861     33.428    260.793     149.232    0.040000
335     0.004774571     0.003119728     323.271     34.249    260.291     149.193    0.040000
336     0.004497709     0.003108755     326.340     34.712    260.629     148.606    0.050000
337     0.003916349     0.003247708     325.344     34.241    260.822     146.899    0.030000
338     0.003259955     0.002971048     325.964     34.380    261.191     149.673    0.040000
339     0.004895248     0.003142548     326.779     33.775    261.148     148.874    0.050000
340     0.004090528     0.003079628     326.740     34.038    261.929     149.656    0.040000
341     0.005368534     0.003117051     324.045     33.033    262.188     148.397    0.050000
342     0.003894259     0.003350240     330.928     34.287    260.941     149.708    0.040000
343     0.005343531     0.003230873     325.963     33.557    261.716     149.475    0.040000
344     0.004675228     0.003156931     327.655     33.951    262.392     147.718    0.050000
345     0.003186790     0.003164476     323.627     32.372    258.083     149.764    0.040000
346     0.004859869     0.003277494     325.203     33.239    263.841     149.401    0.040000
347     0.004978237     0.003195984     324.442     33.159    265.770     148.768    0.050000
348     0.004398589     0.003369390     321.749     32.927    267.164     149.895    0.040000
349     0.005549628     0.003166891     321.891     32.884    267.425     149.187    0.050000
350     0.004281651     0.003348930     323.162     33.357    268.934     148.972    0.040000
351     0.004168058     0.003476581     320.142     32.758    268.491     147.784    0.040000
352     0.003506531     0.003348471     323.006     33.566    270.135     149.066    0.050000
353     0.004764449     0.003264730     319.244     32.689    268.231     149.895    0.040000
354     0.004764441     0.003311634     316.679     31.797    270.469     149.277    0.050000
355     0.004565021     0.003817904     322.755     33.182    271.916     149.840    0.050000
356     0.005588708     0.003564307     318.426     32.699    271.605     149.998    0.040000
357     0.004832093     0.003771657     322.465     33.312    270.984     149.962    0.050000
358     0.004986013     0.003573127     318.087     32.477    273.419     149.970    0.030000
359     0.005699061     0.003480703     319.781     33.241    272.533     149.917    0.060000
360     0.005810920     0.003254226     318.894     33.209    269.899     149.546    0.040000
361     0.004510072     0.003165405     318.913     33.471    271.254     149.426    0.040000
362     0.004440976     0.003136202     315.690     32.636    272.200     149.828    0.050000
363     0.005362874     0.003293537     318.102     33.517    275.053     149.463    0.040000
364     0.004740722     0.003210821     316.721     33.590    272.553     149.823    0.050000
365     0.004879840     0.003236141     312.966     32.765    272.567     149.768    0.040000
366     0.005308176     0.003691524     313.942     33.075    272.539     149.855    0.050000
367     0.005411831     0.003250050     319.054     34.684    274.192     149.841    0.050000
368     0.005691308     0.003311523     312.352     33.309    274.661     149.738    0.040000
369     0.005457946     0.003307329     312.712     33.675    274.823     149.999    0.040000
370     0.005390540     0.003278810     311.331     33.276    273.229     149.682    0.040000
371     0.004618279     0.003438276     310.736     33.239    274.743     149.975    0.050000
372     0.005040536     0.003132944     312.292     33.743    274.966     149.585    0.050000
373     0.005052681     0.003480863     313.534     33.617    273.888     149.491    0.040000
374     0.005045720     0.003148150     312.545     33.513    273.007     149.849    0.050000
375     0.005001768     0.003075668     313.057     33.813    272.509     149.391    0.040000
376     0.004608479     0.003396215     311.655     33.322    274.422     149.750    0.040000
377     0.004593669     0.003172628     313.590     33.996    277.343     149.808    0.040000
378     0.004816537     0.003223472     314.660     34.011    272.676     149.578    0.040000
379     0.004409647     0.003249535     316.585     34.398    272.764     149.174    0.050000
380     0.004498383     0.003223723     313.168     33.641    273.352     149.994    0.050000
381     0.005506878     0.003287878     314.101     33.848    272.526     149.689    0.030000
382     0.005510794     0.003222132     315.402     34.206    273.044     149.538    0.050000
383     0.005072388     0.002968203     316.966     33.617    269.839     149.696    0.040000
384     0.004787223     0.003331440     312.806     32.313    271.596     149.932    0.050000
385     0.005545474     0.003426385     310.546     31.899    271.981     148.552    0.050000
386     0.003813692     0.003779704     318.534     33.880    270.765     149.999    0.040000
387     0.005541733     0.003257305     312.679     32.080    272.414     149.640    0.040000
388     0.004805598     0.003506315     317.588     33.559    271.055     149.695    0.040000
389     0.004646578     0.003232865     318.612     33.623    270.879     149.559    0.050000
390     0.004816584     0.003241523     320.128     34.233    270.073     149.817    0.040000
391     0.005237171     0.003034579     314.742     33.298    271.778     149.822    0.040000
392     0.004835491     0.003284404     319.176     33.922    272.787     149.893    0.050000
393     0.004834346     0.003194166     316.503     33.436    266.804     149.522    0.040000
394     0.004761061     0.003085693     318.894     34.045    269.873     149.222    0.050000
395     0.003991303     0.003526139     318.822     33.816    267.906     149.954    0.050000
396     0.005302714     0.003359200     312.153     32.464    268.046     149.961    0.040000
