fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
180     0.019478757     0.016339108     341.380     34.085    274.465     149.726    0.020000
181     0.017613415     0.013707706     343.617     33.762    280.767     149.766    0.010000
182     0.019832676     0.014843643     338.087     32.059    275.510     147.164    0.010000
183     0.011404241     0.013500268     337.467     32.187    278.958     149.401    0.020000
184     0.017904563     0.014497234     338.267     32.547    276.460     148.954    0.010000
185     0.014124117     0.012381467     339.894     32.925    279.772     149.998    0.010000
186     0.021889377     0.016069550     337.583     32.442    273.023     149.217    0.010000
187     0.019385306     0.014445565     337.730     34.375    273.273     149.952    0.010000
188     0.019746345     0.015306270     339.184     33.429    276.055     148.882    0.010000
189     0.014828013     0.013375887     334.865     32.284    278.560     149.259    0.020000
190     0.016774068     0.014106763     342.194     35.323    280.729     149.980    0.000000
191     0.020177882     0.013358312     342.814     35.866    279.968     149.539    0.020000
192     0.016402239     0.012085178     335.301     33.202    278.018     149.467    0.010000
193     0.014952539     0.011561994     332.427     32.084    278.086     149.122    0.020000
194     0.018244294     0.013067591     334.899     34.627    276.466     148.935    0.000000
195     0.016070560     0.013620251     334.058     33.078    274.059     149.936    0.010000
196     0.019215580     0.011626099     334.030     32.905    274.221     149.900    0.010000
197     0.020426791     0.015360482     340.425     35.990    275.043     148.674    0.020000
198     0.018197604     0.014735536     338.999     34.591    272.875     149.103    0.000000
199     0.018473821     0.011613889     340.493     35.277    279.081     149.519    0.020000
200     0.020198280     0.011326856     330.281     32.271    273.917     148.528    0.010000
201     0.016161360     0.013367539     335.823     33.900    273.873     149.785    0.020000
202     0.020347258     0.012222783     333.665     33.341    269.375     148.959    0.000000
203     0.016727384     0.014906128     337.361     34.012    271.546     147.087    0.020000
204     0.012273228     0.011791868     332.755     33.191    268.436     147.467    0.010000
205     0.014033904     0.013376120     335.712     33.708    277.039     149.080    0.010000
206     0.017320272     0.012987836     337.517     34.342    274.891     148.705    0.010000
207     0.017160606     0.012504777     336.084     34.158    267.577     148.213    0.010000
208     0.016666653     0.012440728     332.916     33.080    273.314     148.467    0.020000
209     0.015856778     0.013784432     334.239     33.646    271.726     149.687    0.010000
210     0.021027701     0.013022040     329.040     33.802    269.883     149.140    0.010000
211     0.016580692     0.014875073     330.731     34.488    264.092     147.664    0.010000
212     0.013141462     0.012782236     333.697     33.271    267.113     148.578    0.010000
213     0.014769608     0.012780554     330.683     32.775    267.364     148.727    0.010000
214     0.017790476     0.013617408     329.745     32.883    268.044     149.272    0.010000
215     0.019810852     0.015405884     333.770     34.000    270.642     148.372    0.020000
216     0.014067387     0.015509052     336.221     35.392    266.693     147.379    0.010000
217     0.011776755     0.012102427     334.396     34.427    270.623     148.726    0.010000
218     0.016156236     0.012991161     335.885     34.639    269.447     148.836    0.010000
219     0.016765684     0.010866341     325.234     31.691    265.421     147.593    0.020000
220     0.012253030     0.017112995     329.512     32.757    263.927     147.778    0.010000
221     0.013569767     0.013312998     327.847     32.736    269.042     149.005    0.010000
222     0.015707282     0.014947205     326.622     34.066    257.758     147.390    0.020000
223     0.013189286     0.013430842     331.136     33.835    258.961     148.079    0.000000
224     0.013151642     0.011617582     323.737     32.003    259.776     146.888    0.020000
225     0.013279220     0.016054720     326.193     33.128    260.808     147.791    0.010000
226     0.013642354     0.014455956     322.962     31.899    264.926     148.973    0.010000
227     0.019081643     0.015218030     324.120     34.006    257.183     148.559    0.010000
228     0.018300757     0.014811096     330.009     34.788    264.902     149.903    0.010000
229     0.022479132     0.012242729     322.455     32.342    254.084     148.273    0.010000
230     0.014651189     0.015313520     331.756     36.335    252.309     147.850    0.010000
231     0.013196481     0.012356016     322.309     33.026    251.458     147.628    0.010000
232     0.014271445     0.014712946     323.819     33.732    261.062     148.932    0.010000
233     0.018345382     0.012051192     323.719     33.860    252.991     147.156    0.010000
234     0.013394407     0.012494832     324.071     35.956    260.043     149.090    0.010000
235     0.016915811     0.014056719     321.082     33.448    253.032     148.856    0.020000
236     0.015585452     0.011759772     321.566     34.627    254.984     148.057    0.000000
237     0.016316961     0.013367665     318.398     33.395    252.749     149.221    0.020000
238     0.021514745     0.012963336     320.582     35.816    253.814     148.384    0.010000
239     0.011771673     0.014315140     321.366     34.789    250.722     148.705    0.010000
240     0.014312519     0.011908019     320.122     34.912    259.160     149.464    0.020000
241     0.018675355     0.013995821     318.663     34.699    249.951     149.925    0.000000
242     0.022041924     0.012810897     321.306     35.634    254.391     149.704    0.020000
243     0.020413741     0.011807965     323.704     38.111    253.191     148.157    0.010000
244     0.015885055     0.014062196     314.981     33.201    249.772     147.256    0.010000
245     0.012457578     0.013558085     319.676     37.147    254.524     148.805    0.010000
246     0.018106258     0.015592324     319.480     35.588    247.089     148.233    0.010000
247     0.013876541     0.012590086     318.466     35.442    255.293     149.167    0.020000
248     0.019910963     0.011873994     319.072     35.883    250.274     148.239    0.010000
249     0.016297407     0.011748885     321.250     36.669    250.904     149.191    0.010000
250     0.017405530     0.011798168     318.669     35.555    252.657     147.702    0.020000
251     0.014481232     0.011971463     316.461     35.332    256.351     149.710    0.010000
252     0.025111588     0.012366664     318.024     35.441    248.505     147.305    0.010000
253     0.011225913     0.012514285     319.855     36.411    236.862     145.652    0.010000
254     0.012938322     0.012498712     318.983     35.989    255.333     148.781    0.010000
255     0.018813230     0.012423238     321.089     38.087    256.375     149.778    0.020000
256     0.022364285     0.014217746     318.997     36.055    249.693     148.984    0.010000
257     0.018856674     0.012317961     316.615     34.964    243.180     147.053    0.010000
258     0.011493288     0.013738582     316.349     34.904    243.708     148.985    0.000000
259     0.020577602     0.015727013     314.917     34.601    246.467     148.013    0.020000
260     0.014830592     0.012103421     320.084     35.687    248.679     149.393    0.010000
261     0.021203449     0.012579983     321.868     37.333    247.637     149.558    0.020000
262     0.019630326     0.012029851     322.900     37.649    243.614     149.812    0.000000
263     0.022386502     0.010829433     321.102     37.046    241.893     149.432    0.010000
264     0.019289847     0.010922239     320.876     34.779    240.753     147.133    0.010000
265     0.011819051     0.013536184     317.400     34.830    241.373     147.593    0.020000
266     0.014168018     0.013412499     314.476     31.814    239.163     147.842    0.010000
267     0.012673208     0.016322045     324.125     35.147    241.754     148.823    0.020000
268     0.017308455     0.013697159     317.133     32.455    237.473     147.324    0.010000
269     0.014611842     0.014606041     324.726     36.161    247.943     149.884    0.010000
270     0.024596732     0.016254790     325.810     36.096    237.869     148.779    0.010000
271     0.018108852     0.011757394     320.323     35.051    241.495     148.466    0.010000
272     0.017476331     0.012995112     326.565     36.394    240.456     149.476    0.010000
273     0.017701507     0.011780544     323.571     34.742    243.808     149.444    0.020000
274     0.014665069     0.011723855     324.195     34.674    243.456     149.814    0.010000
275     0.023057370     0.013498059     328.531     36.643    244.504     149.961    0.010000
276     0.019697206     0.013036231     322.096     36.128    237.892     149.399    0.020000
277     0.023155211     0.013035065     324.232     37.323    234.627     147.562    0.000000
278     0.014228701     0.014307738     327.446     36.249    241.856     149.521    0.020000
279     0.019742822     0.012530427     321.450     35.955    243.340     149.200    0.000000
280     0.017109605     0.011903680     322.910     36.438    244.088     149.407    0.020000
281     0.019445315     0.013333272     327.683     37.866    241.567     149.075    0.010000
282     0.015402636     0.013617517     322.018     33.300    236.099     149.106    0.010000
283     0.017175654     0.012034986     327.784     38.005    236.133     149.284    0.010000
284     0.016596885     0.018245863     327.014     37.518    236.802     148.796    0.020000
285     0.018188166     0.011934984     323.699     36.327    235.907     149.245    0.010000
286     0.017696435     0.012647687     327.763     38.273    245.771     149.935    0.010000
287     0.020778270     0.013955136     331.733     35.727    233.953     148.482    0.010000
288     0.014867806     0.010549690     321.926     33.492    243.780     149.454    0.010000
289     0.015386906     0.012325282     332.310     36.019    238.350     149.558    0.020000
290     0.018407676     0.012397408     321.950     33.547    241.628     148.791    0.010000
291     0.012945538     0.013191725     326.901     38.049    244.957     148.970    0.010000
292     0.015912129     0.013695604     327.921     38.225    244.898     149.743    0.010000
293     0.022385906     0.012704007     328.961     36.177    245.628     149.885    0.010000
294     0.019920982     0.011968872     328.391     37.451    245.779     149.752    0.020000
295     0.021563105     0.012506987     329.027     37.000    239.853     147.748    0.010000
296     0.012940373     0.012213227     330.678     37.247    240.190     148.309    0.010000
297     0.014107735     0.011000827     331.414     37.583    240.292     148.727    0.010000
298     0.014519598     0.011773779     331.930     37.218    239.486     149.867    0.010000
299     0.024178425     0.011698232     333.176     36.353    234.471     148.080    0.010000
300     0.014647705     0.012283068     336.130     36.869    237.064     148.684    0.020000
301     0.016733473     0.012212101     335.690     36.287    234.560     148.695    0.010000
302     0.015191181     0.012008957     332.342     34.878    232.992     148.573    0.010000
303     0.019256892     0.011086143     335.704     36.322    233.685     149.316    0.010000
304     0.019930499     0.013890856     337.879     36.521    236.533     148.617    0.020000
305     0.016095353     0.011812852     338.906     36.594    233.907     149.058    0.010000
306     0.018690528     0.012327922     336.436     35.967    238.410     149.591    0.020000
307     0.019068534     0.012665806     334.681     33.219    238.014     149.303    0.010000
308     0.018129867     0.011872007     333.736     35.088    237.573     149.968    0.010000
309     0.023025317     0.013767667     336.657     35.793    235.591     148.618    0.000000
310     0.015233947     0.013541543     333.513     33.039    236.596     149.667    0.020000
311     0.019461256     0.011348986     331.242     34.413    244.990     149.962    0.010000
312     0.022812780     0.012379131     338.320     36.189    241.605     149.838    0.020000
313     0.019067302     0.015328612     335.484     34.707    236.180     149.642    0.000000
314     0.020390961     0.011932443     333.030     33.484    237.234     148.377    0.020000
315     0.014371163     0.011165017     333.431     34.172    236.525     148.913    0.010000
316     0.017498489     0.013107517     334.259     34.755    245.449     149.686    0.010000
317     0.019712152     0.013367545     337.792     34.059    246.884     149.853    0.010000
318     0.019342985     0.012337780     337.196     34.224    239.133     149.722    0.020000
319     0.017261181     0.013379820     331.261     35.904    245.136     149.483    0.010000
320     0.016656417     0.013693768     335.902     33.739    241.087     149.777    0.010000
321     0.020898463     0.013389173     331.229     34.101    238.545     149.306    0.010000
322     0.018723864     0.014277818     331.284     36.305    241.395     149.618    0.010000
323     0.018249061     0.013160996     330.950     34.236    240.925     149.038    0.010000
324     0.013497098     0.011528077     335.890     34.095    239.864     149.781    0.020000
325     0.020024650     0.012527408     330.773     36.670    242.304     148.501    0.010000
326     0.014234281     0.014153961     331.494     36.868    242.945     148.780    0.010000
327     0.014521043     0.012274715     329.731     36.163    241.521     149.532    0.010000
328     0.018048026     0.010474551     332.640     37.405    247.432     149.473    0.010000
329     0.018492542     0.013119457     335.852     35.125    239.224     149.000    0.020000
330     0.016767424     0.010405296     328.756     36.182    244.181     148.749    0.010000
331     0.013910117     0.011438851     329.320     36.400    245.623     148.932    0.010000
332     0.017210713     0.013823824     330.741     37.041    241.727     148.775    0.010000
333     0.013436968     0.015091174     329.878     33.401    239.387     149.450    0.020000
334     0.017318930     0.012680234     328.656     32.411    239.874     149.507    0.010000
335     0.019830128     0.012572284     336.340     34.256    238.732     149.676    0.010000
336     0.017794514     0.014116140     338.264     34.730    241.127     149.159    0.010000
337     0.016009293     0.012709758     337.216     36.420    237.315     149.929    0.010000
338     0.023815939     0.013548844     331.464     36.091    236.068     149.466    0.020000
339     0.020301132     0.013047654     332.952     36.306    242.039     149.617    0.010000
340     0.017336598     0.011335424     334.619     36.533    230.065     148.011    0.010000
341     0.014493678     0.012949576     330.934     32.990    235.149     149.127    0.010000
342     0.017205264     0.011896568     339.955     34.076    234.438     147.427    0.010000
343     0.012628115     0.012947678     338.969     36.030    237.887     149.949    0.010000
344     0.023028139     0.013859746     333.697     35.385    236.321     149.435    0.010000
345     0.017509473     0.011851270     334.169     35.885    240.412     149.431    0.020000
346     0.019772511     0.012737242     333.860     32.621    237.691     149.933    0.010000
347     0.019430496     0.015209832     334.386     32.584    236.323     149.702    0.020000
348     0.019597650     0.015168417     332.871     34.619    233.557     149.940    0.010000
349     0.025257096     0.014661578     335.080     35.800    234.069     147.633    0.010000
350     0.012480085     0.011340003     333.610     33.071    232.792     149.631    0.010000
351     0.021397877     0.011911651     338.695     36.977    239.700     149.938    0.010000
352     0.020121498     0.016078785     338.499     36.965    237.722     148.963    0.020000
353     0.016844416     0.012683684     337.948     36.831    235.537     149.732    0.000000
354     0.019116554     0.011985562     336.074     33.243    239.769     149.981    0.030000
355     0.022116261     0.012204849     333.794     36.044    234.412     148.323    0.000000
356     0.014101069     0.014287723     330.997     33.414    242.986     149.953    0.010000
357     0.018327672     0.011658482     330.642     35.705    239.279     149.306    0.010000
358     0.016871905     0.012677517     330.761     35.858    238.521     148.843    0.020000
359     0.017737122     0.011855363     334.804     35.729    243.810     149.192    0.010000
360     0.016379084     0.012185462     334.879     37.731    249.450     149.870    0.020000
361     0.025310846     0.013102524     327.631     35.511    244.732     149.973    0.010000
362     0.023990931     0.012246767     334.428     38.499    245.308     148.970    0.000000
363     0.018447489     0.012844067     333.322     34.007    244.047     149.055    0.020000
364     0.016110877     0.011534791     328.421     33.910    245.426     149.422    0.010000
365     0.017569415     0.012405956     334.053     37.597    246.817     149.827    0.010000
366     0.021728773     0.016962167     329.197     36.207    242.507     149.031    0.010000
367     0.015354604     0.013640571     329.408     35.881    240.769     149.932    0.020000
368     0.020135107     0.012194170     330.699     33.915    240.320     148.319    0.010000
369     0.015458758     0.011887706     330.682     34.280    240.309     148.314    0.020000
370     0.015959535     0.011224049     329.884     36.566    236.294     148.437    0.010000
371     0.015304700     0.015169191     334.614     34.151    243.618     149.753    0.010000
372     0.018602269     0.011666448     335.202     37.326    241.264     148.251    0.010000
373     0.015756808     0.017906548     329.520     35.152    247.394     149.737    0.010000
374     0.018106129     0.012972301     333.783     38.270    240.195     148.566    0.020000
375     0.016704695     0.016900171     330.799     36.564    240.871     149.577    0.010000
376     0.017721055     0.011561455     334.022     38.560    241.925     149.956    0.010000
377     0.020802803     0.014899874     326.303     36.631    242.779     149.972    0.000000
378     0.021850342     0.010756779     326.462     37.033    240.806     149.737    0.020000
379     0.020264683     0.012283413     326.976     36.811    240.394     148.859    0.010000
380     0.019547412     0.012355353     333.488     35.040    243.723     149.170    0.020000
381     0.018001970     0.011288407     328.434     37.142    243.025     149.682    0.010000
382     0.017421611     0.014912360     333.737     34.693    242.892     149.296    0.010000
383     0.021611059     0.011259406     329.711     37.286    241.153     149.209    0.010000
384     0.019097745     0.014249110     335.603     35.791    243.947     150.000    0.010000
385     0.022295551     0.012147699     329.709     37.390    240.939     149.471    0.010000
386     0.017619047     0.013366615     331.427     37.926    239.618     149.996    0.010000
387     0.023811324     0.014271167     333.080     38.297    247.806     149.978    0.010000
388     0.018964253     0.011308882     328.845     37.301    241.518     148.331    0.010000
389     0.016575454     0.011235618     335.226     35.554    241.516     148.784    0.010000
390     0.016167184     0.012298607     328.366     37.538    245.832     149.802    0.020000
391     0.018804111     0.013156406     329.627     37.725    246.704     149.984    0.010000
392     0.019808773     0.012257887     327.530     37.346    245.804     149.880    0.010000
393     0.017129362     0.010309680     329.410     37.786    244.901     149.770    0.010000
394     0.020801151     0.012716637     328.246     37.402    245.046     149.546    0.010000
395     0.025809551     0.012541785     331.737     37.035    244.300     149.029    0.020000
396     0.016132150     0.011735672     330.296     36.060    246.858     149.500    0.010000
