fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
121     0.038591109     0.042649653     332.482     37.587    281.620     144.237    0.010000
122     0.060987309     0.056022704     324.595     36.568    249.442     136.784    0.010000
123     0.043532945     0.049544226     331.768     37.787    229.146     129.876    0.010000
124     0.036871076     0.063677728     323.123     35.704    223.543     130.370    0.010000
125     0.041828047     0.058138195     331.740     36.739    242.966     137.729    0.010000
126     0.078060113     0.054244440     330.975     36.946    230.570     135.784    0.000000
127     0.036633439     0.039630193     324.274     35.840    227.184     136.081    0.020000
128     0.040891167     0.043775935     333.164     36.293    237.592     138.428    0.010000
129     0.043647010     0.054789100     338.343     38.431    230.295     140.466    0.010000
130     0.043779708     0.059313636     329.200     36.743    226.698     139.002    0.010000
131     0.041774478     0.043317676     328.779     34.952    224.296     140.326    0.010000
132     0.047685519     0.046324316     325.707     33.900    277.690     142.875    0.000000
133     0.040014554     0.051010877     332.676     35.543    282.726     145.629    0.020000
134     0.057654120     0.045490526     331.082     35.063    286.892     148.594    0.010000
135     0.066331588     0.041153681     336.686     36.522    261.192     146.521    0.000000
136     0.039338868     0.059096094     334.693     36.318    263.806     147.345    0.010000
137     0.070966892     0.047935568     338.631     37.696    264.380     148.510    0.010000
138     0.060736764     0.038821936     331.841     35.019    273.213     141.753    0.010000
139     0.043070424     0.041186213     332.653     35.878    247.753     143.470    0.010000
140     0.049535021     0.064545840     339.545     35.700    286.499     149.391    0.010000
141     0.161181629     0.055391148     334.073     32.801    267.628     143.897    0.010000
142     0.039888144     0.050081205     326.332     32.041    271.025     149.359    0.000000
143     0.072530150     0.054321099     334.367     35.487    272.304     147.884    0.020000
144     0.043458052     0.061891533     340.316     35.211    273.323     145.449    0.010000
145     0.042403448     0.050696056     337.318     35.957    270.739     143.942    0.000000
146     0.045344941     0.045896914     332.540     33.879    272.277     143.688    0.020000
147     0.054191418     0.044506673     336.136     35.496    280.558     147.464    0.010000
148     0.073986754     0.056068826     325.583     32.271    276.749     143.339    0.010000
149     0.044684965     0.055752940     331.326     33.080    267.376     144.630    0.000000
150     0.041871261     0.058663778     318.900     30.024    263.802     142.586    0.010000
151     0.037616901     0.068517491     326.395     32.135    285.736     148.596    0.020000
152     0.074334785     0.050046522     323.789     31.774    287.874     145.304    0.000000
153     0.060431436     0.048322983     333.449     34.924    285.605     147.272    0.020000
154     0.050081864     0.064890169     333.343     33.999    283.760     148.891    0.000000
155     0.056756675     0.042801686     316.189     30.362    285.065     148.995    0.010000
156     0.052007072     0.049474463     322.535     30.757    281.825     148.937    0.020000
157     0.063058101     0.089613810     329.066     33.552    286.584     149.352    0.000000
158     0.077483751     0.097580574     334.694     36.246    272.922     146.167    0.010000
159     0.052026965     0.052698754     329.027     33.620    286.204     146.106    0.010000
160     0.049786232     0.049854517     315.309     30.398    285.958     147.640    0.010000
161     0.051056594     0.080844447     326.666     34.467    285.795     147.300    0.010000
162     0.051425584     0.041955821     332.639     34.387    284.722     146.718    0.020000
163     0.042527419     0.049611129     322.515     33.263    287.813     148.078    0.000000
164     0.068013094     0.046386339     329.379     34.573    280.378     146.121    0.010000
165     0.054068871     0.041701499     324.515     33.482    284.565     147.066    0.010000
166     0.054836307     0.050748494     328.119     33.973    264.291     141.514    0.010000
167     0.039740473     0.052417103     328.815     34.354    261.916     140.754    0.010000
168     0.044622403     0.051758669     327.393     34.767    259.700     141.628    0.010000
169     0.052203663     0.061394710     325.160     35.432    280.325     145.009    0.010000
170     0.075404868     0.047631256     331.297     36.197    255.979     141.822    0.010000
171     0.041620329     0.049532600     318.960     33.030    278.363     144.781    0.010000
172     0.043443702     0.047767010     328.530     36.056    274.545     144.550    0.010000
173     0.045203730     0.072959512     318.501     32.257    280.498     145.821    0.000000
174     0.049046606     0.056810096     310.824     31.555    287.952     148.143    0.010000
175     0.087269552     0.091051340     321.619     35.586    279.172     146.397    0.020000
176     0.054008976     0.061625127     320.220     32.709    275.132     142.299    0.010000
177     0.040409688     0.059475254     317.840     33.573    286.382     146.172    0.000000
178     0.059394032     0.069754191     322.321     35.060    286.204     146.739    0.010000
179     0.060301691     0.057318643     326.169     36.500    275.123     144.784    0.020000
180     0.042833414     0.065284818     314.674     31.932    281.681     145.986    0.000000
181     0.057770424     0.081549183     329.632     37.294    280.016     146.511    0.020000
182     0.051793773     0.076282360     319.166     34.498    281.832     143.221    0.000000
183     0.046257697     0.050953556     319.656     35.269    283.795     145.827    0.010000
184     0.069166534     0.046143085     321.604     35.838    283.410     146.081    0.010000
185     0.046925232     0.046895359     315.110     35.128    283.431     146.866    0.010000
186     0.044307612     0.047218706     309.706     34.027    281.742     144.296    0.020000
187     0.045438670     0.068053328     318.999     33.467    279.460     145.009    0.000000
188     0.039570283     0.042432610     312.648     33.480    287.294     146.877    0.010000
189     0.040060412     0.065645717     315.131     34.470    282.627     145.342    0.010000
190     0.049568102     0.052069023     314.060     33.483    270.383     142.639    0.010000
191     0.035861935     0.044161763     317.141     34.958    277.492     144.836    0.010000
192     0.053797379     0.061215430     316.885     34.644    284.957     141.556    0.010000
193     0.047436237     0.046211619     304.098     32.265    287.844     143.865    0.000000
194     0.038496315     0.076966889     299.971     30.941    275.993     143.417    0.020000
195     0.040901158     0.109705083     317.251     36.461    278.468     143.923    0.010000
196     0.053196754     0.073337331     323.712     38.508    286.381     143.309    0.010000
197     0.036968786     0.050400656     308.722     34.036    283.784     144.923    0.000000
198     0.055495355     0.054881215     317.056     37.201    269.770     141.908    0.010000
199     0.040574413     0.059091263     305.278     33.083    279.494     141.929    0.020000
200     0.049626146     0.048005175     304.048     33.766    268.701     139.027    0.010000
201     0.036571451     0.052644294     309.227     33.918    269.939     140.273    0.010000
202     0.056522008     0.053892013     321.151     38.046    277.672     143.024    0.010000
203     0.048605379     0.064788438     321.364     38.171    287.009     145.342    0.000000
204     0.063499682     0.047410041     309.831     34.751    282.871     144.888    0.010000
205     0.041437324     0.048121307     309.367     32.608    287.063     142.993    0.010000
206     0.036757212     0.048278924     309.501     34.408    275.053     140.296    0.010000
207     0.048422273     0.044138465     297.794     31.376    287.001     143.908    0.010000
208     0.048031572     0.061302561     308.063     35.291    285.911     145.090    0.010000
209     0.060456675     0.054526690     306.500     33.426    284.963     145.095    0.010000
210     0.048354283     0.052035972     306.432     34.789    277.251     143.407    0.010000
211     0.034901492     0.051042035     303.045     34.060    282.448     145.239    0.010000
212     0.041351754     0.051134720     308.261     35.291    285.071     145.235    0.010000
213     0.052708607     0.054461498     303.811     34.258    273.585     142.835    0.010000
214     0.040115606     0.042431869     310.099     35.446    270.559     142.924    0.010000
215     0.040715724     0.053735495     303.397     34.351    281.764     143.002    0.010000
216     0.041916136     0.045296673     298.310     31.663    284.599     146.273    0.010000
217     0.058942705     0.078684509     302.042     31.798    283.282     144.963    0.010000
218     0.039394911     0.101245865     298.035     31.776    280.670     144.073    0.010000
219     0.044386391     0.050853565     298.907     32.159    263.927     142.054    0.010000
220     0.049939293     0.059747640     310.580     36.397    272.752     141.356    0.010000
221     0.034120023     0.058667023     311.899     35.358    271.036     142.991    0.000000
222     0.053209897     0.044593982     308.769     36.165    281.631     143.122    0.020000
223     0.038650379     0.045735348     304.019     32.629    279.910     145.963    0.000000
224     0.051742487     0.057218701     300.272     33.075    282.398     147.384    0.020000
225     0.052491765     0.052087124     296.355     33.469    285.713     148.170    0.010000
226     0.049481496     0.047863282     301.098     34.809    287.114     146.555    0.010000
227     0.054721966     0.073358268     307.566     35.420    287.008     148.810    0.010000
228     0.067685388     0.038365386     306.747     35.785    283.034     146.359    0.000000
229     0.048494827     0.037270255     297.729     33.480    285.308     149.409    0.020000
230     0.066695429     0.041461308     297.150     33.691    276.626     145.754    0.000000
231     0.046366610     0.063215025     306.828     35.457    274.122     145.293    0.010000
232     0.050323617     0.047368996     298.083     35.062    272.634     145.688    0.010000
233     0.039665274     0.063685939     300.696     33.439    275.716     146.684    0.010000
234     0.038537115     0.073248297     297.292     34.276    281.520     146.256    0.010000
235     0.043774854     0.050751235     302.029     36.667    273.489     142.996    0.010000
236     0.034357969     0.058591474     309.104     37.572    284.358     147.982    0.010000
237     0.078777760     0.048534721     295.344     34.511    287.970     149.309    0.010000
238     0.101327978     0.048270945     296.544     35.544    285.530     147.622    0.010000
239     0.044778116     0.053285282     295.814     35.098    285.134     147.589    0.010000
240     0.052914578     0.047975130     304.201     37.398    276.573     145.261    0.010000
241     0.044119690     0.049102828     302.799     37.831    254.566     141.179    0.010000
242     0.038486265     0.058898270     306.582     40.718    259.646     143.856    0.010000
243     0.057334244     0.091524541     295.645     33.680    283.051     147.891    0.010000
244     0.077424258     0.044314008     292.612     34.982    277.374     149.165    0.000000
245     0.076302208     0.058463264     301.440     37.356    260.073     146.638    0.020000
246     0.048845150     0.059144031     304.673     39.615    254.489     142.294    0.000000
247     0.043628927     0.040181570     296.049     37.159    274.283     144.660    0.020000
248     0.044166878     0.053442258     304.436     38.254    251.793     140.972    0.010000
249     0.060073283     0.066143841     294.033     37.165    253.916     141.880    0.010000
250     0.048929330     0.038061135     302.799     39.135    247.962     140.611    0.010000
251     0.048741259     0.052633911     295.303     36.016    244.653     139.959    0.010000
252     0.076077335     0.057339724     300.038     37.716    269.804     145.167    0.000000
253     0.058587283     0.060798723     294.092     37.020    252.894     144.131    0.010000
254     0.042588763     0.040272515     290.131     36.411    280.131     149.902    0.010000
255     0.118523404     0.045160655     299.595     36.027    279.618     147.569    0.010000
256     0.070414327     0.050638303     295.409     36.021    280.363     148.970    0.010000
257     0.074940510     0.053231012     295.983     37.381    282.333     149.870    0.010000
258     0.083635889     0.061364233     289.774     34.338    241.658     143.140    0.010000
259     0.051755156     0.048977293     288.431     33.711    255.305     143.087    0.010000
260     0.046804849     0.052548066     305.791     37.915    240.838     142.720    0.010000
261     0.041261841     0.068593197     288.296     34.130    281.236     148.228    0.020000
262     0.072493233     0.041311603     293.401     34.683    269.647     146.759    0.000000
263     0.057516098     0.071259350     297.155     35.850    284.641     149.897    0.010000
264     0.088817388     0.060709026     300.250     36.967    267.404     147.711    0.010000
265     0.041162390     0.067224696     290.425     33.868    280.071     149.469    0.010000
266     0.119947903     0.043847837     296.500     37.096    258.675     145.170    0.010000
267     0.047157876     0.050006617     290.781     33.056    269.267     143.958    0.000000
268     0.060312692     0.055088010     294.661     34.478    241.856     143.350    0.020000
269     0.054201551     0.052750323     303.220     36.860    242.107     142.809    0.010000
270     0.035375878     0.049493443     303.233     36.782    264.654     145.099    0.010000
271     0.048733894     0.050471604     307.263     37.705    278.134     149.703    0.010000
272     0.069015913     0.041692290     305.850     37.273    277.214     149.881    0.010000
273     0.100305192     0.046226669     305.416     34.840    274.322     149.947    0.010000
274     0.085262731     0.049356129     293.903     33.686    268.854     148.792    0.010000
275     0.062532417     0.059273861     300.225     33.747    269.374     149.527    0.000000
276     0.105383374     0.037250422     300.897     35.393    268.136     147.579    0.020000
277     0.049313143     0.065339990     292.922     32.497    265.318     147.337    0.000000
278     0.055735443     0.051117353     301.669     35.104    273.368     149.477    0.020000
279     0.091112301     0.059672330     297.556     33.989    267.090     149.104    0.010000
280     0.064027891     0.050940167     297.697     36.074    274.470     149.928    0.000000
281     0.101453945     0.050668936     308.062     39.133    274.748     148.893    0.020000
282     0.076996379     0.073595919     306.487     38.699    276.210     149.231    0.000000
283     0.068033725     0.052044380     291.713     34.808    271.491     149.114    0.010000
284     0.077849962     0.045844682     297.886     36.097    268.466     146.994    0.020000
285     0.055233907     0.041272026     299.771     36.972    273.623     149.734    0.000000
286     0.078038074     0.046070278     299.926     36.883    273.665     148.974    0.010000
287     0.072820537     0.048838940     304.794     37.079    268.447     149.046    0.010000
288     0.054384816     0.050449554     294.167     33.765    270.930     148.728    0.010000
289     0.059985485     0.037953489     299.336     36.828    272.514     149.157    0.010000
290     0.071983911     0.048473701     297.331     33.082    269.934     148.697    0.010000
291     0.070408575     0.059312269     297.473     34.128    259.880     145.604    0.010000
292     0.041770075     0.058290571     301.075     35.390    273.506     148.184    0.000000
293     0.061518315     0.054353487     288.692     32.168    262.932     148.256    0.020000
294     0.050958905     0.046604745     300.217     34.031    273.953     149.209    0.010000
295     0.070727088     0.062759556     301.927     35.874    277.697     149.797    0.010000
296     0.070270136     0.063003100     305.421     35.035    272.118     148.706    0.010000
297     0.044284191     0.051989198     304.777     36.949    269.988     148.433    0.010000
298     0.059333533     0.065689281     309.505     37.377    273.822     148.765    0.000000
299     0.080440409     0.051415615     310.994     37.325    269.082     148.391    0.020000
300     0.066014364     0.044745434     310.703     36.750    266.093     149.561    0.000000
301     0.084568746     0.048664153     317.534     38.169    269.683     149.101    0.020000
302     0.076300323     0.060044229     307.985     35.304    249.005     145.881    0.010000
303     0.046140287     0.040815178     318.811     38.229    265.298     149.936    0.010000
304     0.069770880     0.060159627     302.004     32.348    266.276     149.224    0.010000
305     0.074114345     0.049000707     308.363     33.759    264.897     148.969    0.000000
306     0.068984300     0.076837093     299.612     30.379    263.545     149.129    0.010000
307     0.063792072     0.087171003     297.838     32.624    271.504     149.415    0.010000
308     0.081729867     0.058276754     303.680     32.474    262.303     148.009    0.010000
309     0.078399472     0.047365580     311.022     33.225    258.215     147.760    0.020000
310     0.048458889     0.062274151     314.124     35.974    266.458     147.303    0.010000
311     0.046819422     0.050472789     309.802     34.372    263.463     147.071    0.010000
312     0.061742682     0.038957547     306.131     33.186    262.590     147.789    0.010000
313     0.056552947     0.068625525     308.512     34.900    263.192     148.259    0.010000
314     0.062025696     0.047051545     311.095     33.328    271.935     148.601    0.010000
315     0.051202957     0.049264416     306.359     35.050    278.198     149.931    0.000000
316     0.057178508     0.063528895     311.151     35.792    275.449     149.690    0.020000
317     0.074000284     0.053871237     311.875     35.910    271.679     149.949    0.010000
318     0.069548421     0.057952996     316.345     36.920    274.049     149.763    0.010000
319     0.079879954     0.053364910     310.142     35.152    267.612     147.730    0.000000
320     0.038525082     0.047041386     306.243     36.057    267.578     146.753    0.010000
321     0.046463892     0.053293943     307.595     33.750    263.575     148.837    0.020000
322     0.069617428     0.055387825     307.196     36.972    263.181     148.107    0.000000
323     0.045156602     0.059083074     313.371     37.425    269.345     146.508    0.010000
324     0.039562613     0.051146045     306.765     36.189    265.670     148.555    0.010000
325     0.070467204     0.046616837     316.122     38.889    270.244     149.148    0.020000
326     0.058056206     0.047181044     315.567     38.757    268.662     148.297    0.010000
327     0.054931741     0.055823598     300.980     34.064    269.541     149.764    0.000000
328     0.078190118     0.042368375     308.212     35.322    272.901     149.325    0.010000
329     0.069972813     0.058031525     311.844     36.811    267.121     148.618    0.010000
330     0.068457350     0.050923690     307.688     36.750    264.591     148.596    0.010000
331     0.045709953     0.052466728     309.528     36.119    265.270     147.008    0.010000
332     0.041813720     0.055134118     313.781     37.618    267.728     147.555    0.010000
333     0.048217960     0.059795149     310.104     35.639    265.231     146.506    0.010000
334     0.047171120     0.041913543     304.572     36.050    267.035     146.558    0.010000
335     0.068022504     0.046589237     305.085     35.374    271.240     148.659    0.010000
336     0.118403763     0.043246735     317.339     38.753    245.591     143.696    0.010000
337     0.052652471     0.045607086     297.703     31.851    258.463     147.446    0.010000
338     0.081807390     0.052317493     307.600     36.138    260.743     146.056    0.010000
339     0.052092053     0.045327540     312.512     35.907    261.220     148.286    0.010000
340     0.069461368     0.056161035     318.504     38.278    261.365     147.687    0.010000
341     0.091120496     0.059502207     308.553     36.051    260.044     146.987    0.000000
342     0.041688308     0.057608023     309.444     33.225    263.494     147.320    0.010000
343     0.052077975     0.048531286     313.242     37.148    263.266     148.558    0.010000
344     0.050659642     0.060021084     316.436     33.591    259.978     148.510    0.010000
345     0.053890333     0.053918160     297.521     30.066    267.892     149.712    0.020000
346     0.092392728     0.080925614     308.171     35.450    262.356     149.167    0.000000
347     0.065936238     0.072323814     317.989     35.035    270.031     149.530    0.020000
348     0.089672618     0.051956564     322.430     37.706    264.999     149.380    0.010000
349     0.074581966     0.051286872     310.018     35.768    262.746     149.098    0.010000
350     0.068320014     0.044987623     317.411     36.466    264.487     149.945    0.010000
351     0.087491930     0.050762016     313.906     35.759    273.793     149.983    0.000000
352     0.120472208     0.048375770     320.788     38.156    260.998     148.640    0.020000
353     0.060497776     0.045774736     302.668     32.296    263.005     148.414    0.010000
354     0.046250932     0.048124768     311.762     33.749    260.532     148.469    0.010000
355     0.044640571     0.034230288     310.725     35.303    269.577     149.407    0.010000
356     0.102735370     0.041431829     320.673     39.374    267.369     147.835    0.010000
357     0.041505802     0.065715037     308.585     36.502    268.974     148.462    0.010000
358     0.072906576     0.041456990     308.680     36.773    262.824     147.779    0.010000
359     0.071237117     0.053743705     305.087     35.809    262.224     147.304    0.010000
360     0.065766394     0.049208403     312.694     38.319    274.091     149.342    0.000000
361     0.095800601     0.050121833     312.932     38.292    267.553     149.658    0.010000
362     0.082121767     0.043607309     314.607     38.755    271.057     148.458    0.010000
363     0.061142415     0.062389918     314.441     39.718    269.957     149.250    0.010000
364     0.064352572     0.040097669     314.040     38.297    273.393     148.388    0.010000
365     0.051703654     0.048498224     300.242     34.905    273.113     149.363    0.020000
366     0.064732663     0.044230398     306.556     35.502    271.025     149.308    0.000000
367     0.077092312     0.050196875     297.912     32.183    273.971     149.256    0.020000
368     0.080795862     0.068836160     311.252     34.992    263.368     148.705    0.010000
369     0.061252907     0.064747326     315.207     38.715    266.315     148.031    0.000000
370     0.059834573     0.053692285     312.633     38.070    276.827     149.361    0.010000
371     0.072997868     0.055546723     303.331     35.715    271.280     148.848    0.020000
372     0.061290357     0.050880108     310.719     37.723    266.153     147.546    0.010000
373     0.055133276     0.060755800     309.514     35.200    269.106     149.139    0.010000
374     0.067837551     0.049327970     298.644     34.038    269.938     148.368    0.000000
375     0.064064510     0.057146851     316.190     39.077    268.597     148.912    0.010000
376     0.076689430     0.078618184     298.316     33.869    268.231     148.234    0.010000
377     0.052842617     0.046493903     311.943     38.500    271.358     149.123    0.020000
378     0.078376785     0.057507686     308.953     37.223    271.322     149.531    0.000000
379     0.091867760     0.037938859     309.839     35.742    271.694     149.801    0.010000
380     0.075947024     0.045353055     305.382     38.301    272.370     149.148    0.010000
381     0.068453632     0.058556881     306.208     38.126    258.511     146.810    0.010000
382     0.047344904     0.059948426     307.287     34.745    270.723     149.003    0.010000
383     0.054294989     0.043292042     315.023     36.912    269.257     148.647    0.010000
384     0.059255879     0.054047219     313.142     39.168    271.420     149.690    0.010000
385     0.094421819     0.059924211     304.590     35.380    267.566     148.666    0.010000
386     0.054372724     0.050188269     307.097     37.960    267.051     148.259    0.010000
387     0.047694985     0.047582209     311.693     36.297    279.790     149.989    0.020000
388     0.095378995     0.052157972     310.764     39.859    273.532     149.365    0.000000
389     0.074915431     0.051315926     304.986     37.206    270.649     148.732    0.020000
390     0.067524336     0.042399667     314.046     39.529    266.689     148.143    0.000000
391     0.052175537     0.064356022     316.572     40.861    272.910     148.312    0.010000
392     0.046594489     0.055293009     321.133     40.534    271.482     148.690    0.010000
393     0.061949074     0.040792730     299.636     37.413    258.508     147.447    0.010000
394     0.059346106     0.048259541     312.653     38.884    259.870     148.119    0.010000
395     0.068503097     0.044812337     311.410     39.731    261.735     147.525    0.010000
396     0.057174880     0.036350064     319.223     41.249    263.278     147.637    0.010000
